time/fps,reward/info_exist_reward,reward/grasp_reward,train/std,reward/static_reward,time/total_timesteps,rollout/success_rate,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,reward/goal_reward,time/time_elapsed,reward/approach_reward,train/actor_target_loss,train/ent_coef_loss,train/critic_aux_loss,train/actor_aux_loss,train/actor_loss,train/target_weight,train/ent_coef,train/aux_weight,train/learning_rate,train/critic_loss,train/n_updates,train/critic_target_loss
43,2.88,0.0,0.02703660912811756,0.0,52800,0.0,100.0,524,269.00345,0.0,1200,2.4838746102920686,0.02341618071659468,-18.783928096294403,0.22353951074182987,0.1452439301647246,-39.74747312068939,96.03999999999999,0.032139942049980164,96.03999999999999,0.0003,28.982259184122086,6528,0.05168527766363695
43,,,0.02703660912811756,,52800,0.0,100.0,528,269.00345,,1200,,,,,,,,,,,,,
44,2.64,0.0,0.027051271870732307,0.0,53600,0.0,100.0,532,268.96652,0.0,1213,2.631885783401892,0.023059423809172586,-18.790524408221245,0.2207000299822539,0.1524749284144491,-39.63347142934799,96.03999999999999,0.031590258062351495,96.03999999999999,0.0003,28.60279905796051,6592,0.05232660216279328
44,,,0.027051271870732307,,53600,0.0,100.0,536,268.96652,,1213,,,,,,,,,,,,,
44,2.91,0.0,0.0270772036164999,0.0,54400,0.0,100.0,540,275.2724,0.0,1235,3.2659712049891056,0.023954076270456426,-19.376536771655083,0.21469991211779416,0.14304062142036855,-41.580617904663086,96.03999999999999,0.030547356815077364,96.03999999999999,0.0003,28.337861329317093,6720,0.05413161311298609
44,,,0.0270772036164999,,54400,0.0,100.0,544,275.2724,,1235,,,,,,,,,,,,,
44,3.0,0.0,0.02708999253809452,0.0,55200,0.0,100.0,548,277.2983,0.0,1248,3.347805384408866,0.024460599524900317,-19.789304465055466,0.2120729961898178,0.14359836000949144,-41.94270807504654,96.03999999999999,0.03000940359197557,96.03999999999999,0.0003,27.993996739387512,6784,0.051856709469575435
44,,,0.02708999253809452,,55200,0.0,100.0,552,277.2983,,1248,,,,,,,,,,,,,
44,2.91,0.0,0.027117552235722542,0.0,56000,0.0,100.0,556,276.84723,0.0,1271,2.2864088503097717,0.022499092272482812,-18.832425609230995,0.2117209630087018,0.145906500518322,-42.80900037288666,96.03999999999999,0.02897759375628084,96.03999999999999,0.0003,27.777930706739426,6912,0.05114933877484873
44,,,0.027117552235722542,,56000,0.0,100.0,560,276.84723,,1271,,,,,,,,,,,,,
44,2.64,0.0,0.02713041566312313,0.0,56800,0.0,100.0,564,275.82214,0.0,1284,2.358462683787666,0.022260891724727117,-19.237638667225838,0.21628740499727428,0.1434019625885412,-43.50925624370575,96.03999999999999,0.028483704547397792,96.03999999999999,0.0003,28.18915230035782,6976,0.050466268439777195
44,,,0.02713041566312313,,56800,0.0,100.0,568,275.82214,,1284,,,,,,,,,,,,,
44,2.76,0.0,0.027154983952641487,0.0,57600,0.0,100.0,572,278.92743,0.0,1306,3.296182331510193,0.021868079566047527,-18.433948829770088,0.2100731055252254,0.143503230297938,-44.62545603513718,96.03999999999999,0.027527043770533055,96.03999999999999,0.0003,27.646052718162537,7104,0.05213353328872472
44,,,0.027154983952641487,,57600,0.0,100.0,576,278.92743,,1306,,,,,,,,,,,,,
43,2.22,0.0,0.027179621160030365,0.0,58400,0.0,100.0,580,279.36667,0.0,1329,3.1562400462541755,0.022495876517496072,-18.27278371155262,0.2115652491338551,0.14248570404015481,-45.64699250459671,96.03999999999999,0.026637770410161465,96.03999999999999,0.0003,27.7472942173481,7232,0.051650364068336785
43,,,0.027179621160030365,,58400,0.0,100.0,584,279.36667,,1329,,,,,,,,,,,,,
44,2.43,0.0,0.02719300240278244,0.0,59200,0.0,100.0,588,281.33997,0.0,1342,3.336202977681384,0.021187357197050005,-17.772588953375816,0.20838865195401013,0.13955537066794932,-46.744130194187164,96.03999999999999,0.026220845873467624,96.03999999999999,0.0003,27.138399243354797,7296,0.04915155004709959
44,,,0.02719300240278244,,59200,0.0,100.0,592,281.33997,,1342,,,,,,,,,,,,,
43,2.28,0.0,0.027219269424676895,0.0,60000,0.0,100.0,596,280.32407,0.0,1365,2.4273080131009768,0.023764941812260076,-18.39912237226963,0.2083190872799605,0.14004229672718793,-47.3980770111084,96.03999999999999,0.025367811176693067,96.03999999999999,0.0003,27.4570195376873,7424,0.050780820194631815
43,,,0.027219269424676895,,60000,0.0,100.0,600,280.32407,,1365,,,,,,,,,,,,,
44,3.0,0.0,0.027232922613620758,0.0,60800,0.0,100.0,604,282.93396,0.0,1378,3.2726018994999935,0.02330771880224347,-17.797804564237595,0.20749184302985668,0.13980602915398777,-48.427700221538544,94.11919999999999,0.02495866993558593,94.11919999999999,0.0003,26.743575364351273,7488,0.05011815979378298
44,,,0.027232922613620758,,60800,0.0,100.0,608,282.93396,,1378,,,,,,,,,,,,,
43,2.1,0.0,0.02726108767092228,0.0,61600,0.0,100.0,612,284.52646,0.0,1401,3.0887344258720835,0.022446418151957914,-16.53467983007431,0.2070045187138021,0.14079947979189456,-49.2788827419281,94.11919999999999,0.02418952708831057,94.11919999999999,0.0003,26.515200465917587,7616,0.04748710023704916
43,,,0.02726108767092228,,61600,0.0,100.0,616,284.52646,,1401,,,,,,,,,,,,,
44,3.0,0.0,0.02727409265935421,0.0,62400,0.0,100.0,620,288.1362,0.0,1414,3.3760880465262915,0.022075527187553234,-16.599322512745857,0.2051495152991265,0.14076656545512378,-49.912905275821686,94.11919999999999,0.023830984806409106,94.11919999999999,0.0003,26.484002709388733,7680,0.048320658155716956
44,,,0.02727409265935421,,62400,0.0,100.0,624,288.1362,,1414,,,,,,,,,,,,,
43,2.79,0.0,0.027298787608742714,0.0,63200,0.0,100.0,628,292.03915,0.0,1436,3.460226424083221,0.02166006571496837,-15.87691579759121,0.20301796006970108,0.13798492297064513,-51.2308292388916,94.11919999999999,0.023122459737351164,94.11919999999999,0.0003,26.255306005477905,7808,0.04842715576523915
43,,,0.027298787608742714,,63200,0.0,100.0,632,292.03915,,1436,,,,,,,,,,,,,
44,3.0,0.0,0.02731030434370041,0.0,64000,0.0,100.0,636,293.94693,0.0,1450,2.8357740571767396,0.02160777927201707,-16.323135815560818,0.20072597567923367,0.13533771759830415,-52.015995025634766,94.11919999999999,0.022785043984185904,94.11919999999999,0.0003,26.0108904838562,7872,0.04739283211529255
44,,,0.02731030434370041,,64000,0.0,100.0,640,293.94693,,1450,,,,,,,,,,,,,
43,3.0,0.0,0.027334261685609818,0.0,64800,0.0,100.0,644,294.06488,0.0,1472,3.0725401092160967,0.020854064336162992,-14.000609040260315,0.20304792537353933,0.1388838307466358,-52.837256252765656,94.11919999999999,0.022103856841567904,94.11919999999999,0.0003,26.023071616888046,8000,0.04765417391899973
43,,,0.027334261685609818,,64800,0.0,100.0,648,294.06488,,1472,,,,,,,,,,,,,
43,2.64,0.0,0.027358507737517357,0.0,65600,0.0,100.0,652,293.69647,0.0,1495,3.034693915006075,0.01960964224417694,-17.450052827596664,0.20080658234655857,0.13742181286215782,-53.96578699350357,94.11919999999999,0.021446685685077682,94.11919999999999,0.0003,25.619379818439484,8128,0.04523709154454991
43,,,0.027358507737517357,,65600,0.0,100.0,656,293.69647,,1495,,,,,,,,,,,,,
44,2.4,0.0,0.027372267097234726,0.0,66400,0.0,100.0,660,295.09265,0.0,1508,3.000425370153039,0.020403995309607126,-15.759096384048462,0.20074951951391995,0.13355087826494128,-54.77839016914368,94.11919999999999,0.021109691762831062,94.11919999999999,0.0003,25.914089798927307,8192,0.046182891295757145
44,,,0.027372267097234726,,66400,0.0,100.0,664,295.09265,,1508,,,,,,,,,,,,,
43,2.61,0.0,0.027396313846111298,0.0,67200,0.0,100.0,668,294.96378,0.0,1530,3.1846144973351302,0.022185795169207267,-16.332687482237816,0.20230548409745097,0.13712614821270108,-55.38935989141464,94.11919999999999,0.020471131429076195,94.11919999999999,0.0003,25.884843558073044,8320,0.04506352776661515
43,,,0.027396313846111298,,67200,0.0,100.0,672,294.96378,,1530,,,,,,,,,,,,,
44,2.25,0.0,0.027408219873905182,0.0,68000,0.0,100.0,676,294.13824,0.0,1543,2.792149973451314,0.0195900306571275,-15.897449754178524,0.19957857811823487,0.13645151583477855,-55.982179164886475,94.11919999999999,0.020152103796135634,94.11919999999999,0.0003,25.361746460199356,8384,0.04545585665619001
44,,,0.027408219873905182,,68000,0.0,100.0,680,294.13824,,1543,,,,,,,,,,,,,
43,2.52,0.0,0.027435006573796272,0.0,68800,0.0,100.0,684,294.4752,0.0,1565,3.1648687193837732,0.01917238275927957,-14.693660825490952,0.19840283854864538,0.13466536137275398,-57.18551355600357,94.11919999999999,0.019562012079404667,94.11919999999999,0.0003,25.640848517417908,8512,0.045073399087414145
43,,,0.027435006573796272,,68800,0.0,100.0,688,294.4752,,1565,,,,,,,,,,,,,
44,2.64,0.0,0.027446523308753967,0.0,69600,0.0,100.0,692,295.28104,0.0,1578,3.115091782202153,0.019318584352731705,-14.241521395742893,0.2008881054352969,0.13582947675604373,-57.5257642865181,94.11919999999999,0.019275951548479497,94.11919999999999,0.0003,25.695946484804153,8576,0.04396074201213196
44,,,0.027446523308753967,,69600,0.0,100.0,696,295.28104,,1578,,,,,,,,,,,,,
43,3.0,0.0,0.027471251785755157,0.0,70400,0.0,100.0,700,297.31204,0.0,1602,3.11033937990156,0.020294053058023565,-15.14341814815998,0.20294691319577396,0.1336698809172958,-58.46596872806549,94.11919999999999,0.018738211394520476,94.11919999999999,0.0003,25.71235528588295,8704,0.04389671719400212
43,,,0.027471251785755157,,70400,0.0,100.0,704,297.31204,,1602,,,,,,,,,,,,,
43,2.61,0.0,0.027494724839925766,0.0,71200,0.0,100.0,708,299.06165,0.0,1624,3.160706731346698,0.019724433281226084,-12.59579448401928,0.20200788462534547,0.13893645582720637,-59.13507550954819,94.11919999999999,0.018221416568849236,94.11919999999999,0.0003,25.637551993131638,8832,0.04395773820579052
43,,,0.027494724839925766,,71200,0.0,100.0,712,299.06165,,1624,,,,,,,,,,,,,
43,3.0,0.0,0.027506312355399132,0.0,72000,0.0,100.0,716,299.31375,0.0,1637,2.855347190021107,0.019190733073628508,-13.142329756170511,0.19815225433558226,0.1345140632474795,-60.11953121423721,94.11919999999999,0.01797833835007623,94.11919999999999,0.0003,25.316280782222748,8896,0.04416463430970907
43,,,0.027506312355399132,,72000,0.0,100.0,720,299.31375,,1637,,,,,,,,,,,,,
43,2.82,0.0,0.027530178427696228,0.0,72800,0.0,100.0,724,297.79285,0.0,1659,2.994207579847138,0.019455352245131508,-13.97578676789999,0.20124696427956223,0.13522562896832824,-60.9817430973053,94.11919999999999,0.017494863481260836,94.11919999999999,0.0003,25.454147577285767,9024,0.042904713365715
43,,,0.027530178427696228,,72800,0.0,100.0,728,297.79285,,1659,,,,,,,,,,,,,
44,2.55,0.0,0.02754252590239048,0.0,73600,0.0,100.0,732,296.95782,0.0,1672,3.0449449989293993,0.02044633803598117,-13.234875842928886,0.19795216410420835,0.136438227025792,-61.32338356971741,94.11919999999999,0.017242038127733395,94.11919999999999,0.0003,25.29050114750862,9088,0.04448390344623476
44,,,0.02754252590239048,,73600,0.0,100.0,736,296.95782,,1672,,,,,,,,,,,,,
43,2.61,0.0,0.027566751465201378,0.0,74400,0.0,100.0,740,297.12747,0.0,1695,3.1414959048872464,0.020431219178135507,-11.964294918812811,0.19721137615852058,0.13446489069610834,-62.54256600141525,94.11919999999999,0.016782533435616642,94.11919999999999,0.0003,24.835950404405594,9216,0.04196548985783011
43,,,0.027566751465201378,,74400,0.0,100.0,744,297.12747,,1695,,,,,,,,,,,,,
44,3.0,0.0,0.027578720822930336,0.0,75200,0.0,100.0,748,297.5299,0.0,1708,3.118155260145463,0.01831466479052324,-13.46336179599166,0.19538419996388257,0.13296881201677024,-63.358680725097656,94.11919999999999,0.01654801535187289,94.11919999999999,0.0003,24.807259261608124,9280,0.041808799374848604
44,,,0.027578720822930336,,75200,0.0,100.0,752,297.5299,,1708,,,,,,,,,,,,,
43,2.01,0.0,0.027600780129432678,0.0,76000,0.0,100.0,756,297.40442,0.0,1730,3.0101832807721074,0.020113021455472335,-13.95477170497179,0.19532298133708537,0.13306569983251393,-63.95374810695648,94.11919999999999,0.0160834034322761,94.11919999999999,0.0003,24.84807315468788,9408,0.04327399661997333
43,,,0.027600780129432678,,76000,0.0,100.0,760,297.40442,,1730,,,,,,,,,,,,,
44,1.5,0.0,0.027613913640379906,0.0,76800,0.0,100.0,764,297.9302,0.0,1743,3.3340700404460493,0.020794510885025375,-12.337559461593628,0.1955632553435862,0.13627703255042434,-63.98923975229263,94.11919999999999,0.015845502552110702,94.11919999999999,0.0003,25.482394874095917,9472,0.04600541898980737
44,,,0.027613913640379906,,76800,0.0,100.0,768,297.9302,,1743,,,,,,,,,,,,,
43,3.0,0.0,0.027636758983135223,0.0,77600,0.0,100.0,772,298.1913,0.0,1766,2.6613197930509744,0.020558292206260376,-13.289834331721067,0.19789936649613082,0.13379697385244071,-65.13422387838364,94.11919999999999,0.015418229304486886,94.11919999999999,0.0003,25.476241648197174,9600,0.04505810618866235
43,,,0.027636758983135223,,77600,0.0,100.0,776,298.1913,,1766,,,,,,,,,,,,,
43,2.25,0.0,0.027657318860292435,0.0,78400,0.0,100.0,780,297.08093,0.0,1788,2.5850274530381814,0.020514642921625637,-13.016932496801019,0.19482937501743436,0.13508029200602323,-65.68608659505844,94.11919999999999,0.014985364410676993,94.11919999999999,0.0003,25.14118656516075,9728,0.044543336844071746
43,,,0.027657318860292435,,78400,0.0,100.0,784,297.08093,,1788,,,,,,,,,,,,,
43,2.79,0.0,0.02766597829759121,0.0,79200,0.0,100.0,788,296.863,0.0,1801,3.1726690686111554,0.020615287881810218,-13.249648418277502,0.19461699854582548,0.135443567764014,-66.10468685626984,94.11919999999999,0.014758597069885582,94.11919999999999,0.0003,24.94443792104721,9792,0.04300834611058235
43,,,0.02766597829759121,,79200,0.0,100.0,792,296.863,,1801,,,,,,,,,,,,,
43,2.64,0.0,0.02768990769982338,0.0,80000,0.0,100.0,796,296.61584,0.0,1824,3.208610052645735,0.020992341233068146,-10.308115967549384,0.1979531932156533,0.13714623101986945,-66.83080643415451,94.11919999999999,0.014391861011972651,94.11919999999999,0.0003,25.575745552778244,9920,0.04443594324402511
43,,,0.02768990769982338,,80000,0.0,100.0,800,296.61584,,1824,,,,,,,,,,,,,
43,1.86,0.0,0.02770066447556019,0.0,80800,0.0,100.0,804,295.13052,0.0,1837,3.2279403736753376,0.02101783998659812,-10.148674834519625,0.19338163803331554,0.13709264597855508,-67.49126017093658,92.23681599999999,0.01422163653478492,92.23681599999999,0.0003,24.737264186143875,9984,0.044593578786589205
43,,,0.02770066447556019,,80800,0.0,100.0,808,295.13052,,1837,,,,,,,,,,,,,
43,1.38,0.0,0.027723852545022964,0.0,81600,0.0,100.0,812,294.50854,0.0,1860,2.836967966075889,0.02051742201729212,-9.66320412629284,0.1964024449698627,0.13535584462806582,-68.56501078605652,92.23681599999999,0.013868723501218483,92.23681599999999,0.0003,24.833680421113968,10112,0.04487290047109127
43,,,0.027723852545022964,,81600,0.0,100.0,816,294.50854,,1860,,,,,,,,,,,,,
43,2.07,0.0,0.02773568220436573,0.0,82400,0.0,100.0,820,293.79565,0.0,1872,2.72896105114349,0.023332600583671592,-8.271292080171406,0.19416051032021642,0.13885031710378826,-68.34619987010956,92.23681599999999,0.01371960187680088,92.23681599999999,0.0003,24.683780908584595,10176,0.04531930584926158
43,,,0.02773568220436573,,82400,0.0,100.0,824,293.79565,,1872,,,,,,,,,,,,,
43,1.89,0.0,0.02775697596371174,0.0,83200,0.0,100.0,828,291.64334,0.0,1895,3.3728836413396652,0.02061083093576599,-9.588075117673725,0.19848601729609072,0.13780907029286027,-69.43939471244812,92.23681599999999,0.013420635223155841,92.23681599999999,0.0003,25.44806894659996,10304,0.04616737726610154
43,,,0.02775697596371174,,83200,0.0,100.0,832,291.64334,,1895,,,,,,,,,,,,,
43,2.04,0.0,0.027781164273619652,0.0,84000,0.0,100.0,836,292.9351,0.0,1919,3.2921684298665457,0.020519275552942418,-7.719768659211695,0.19519055634737015,0.13729544472880661,-70.31712830066681,92.23681599999999,0.013141097253537737,92.23681599999999,0.0003,25.117529660463333,10432,0.04401178628904745
43,,,0.027781164273619652,,84000,0.0,100.0,840,292.9351,,1919,,,,,,,,,,,,,
43,2.31,0.0,0.027792150154709816,0.0,84800,0.0,100.0,844,292.17535,0.0,1932,3.4693278634867153,0.019316626101499423,-9.983150246087462,0.19184254482388496,0.13392996927723289,-71.22797107696533,92.23681599999999,0.012995279161259532,92.23681599999999,0.0003,24.222610265016556,10496,0.04225670173764229
43,,,0.027792150154709816,,84800,0.0,100.0,848,292.17535,,1932,,,,,,,,,,,,,
43,1.71,0.0,0.027811499312520027,0.0,85600,0.0,100.0,852,290.0686,0.0,1955,2.9884524384169784,0.01898127788444981,-10.674060529097915,0.19298548623919487,0.1347483778372407,-71.93153083324432,92.23681599999999,0.012646492788917385,92.23681599999999,0.0003,25.03402915596962,10624,0.0433153867488727
43,,,0.027811499312520027,,85600,0.0,100.0,856,290.0686,,1955,,,,,,,,,,,,,
43,2.31,0.0,0.0278216153383255,0.0,86400,0.0,100.0,860,290.5764,0.0,1968,3.030815274793192,0.02054292800312396,-9.913841065950692,0.19270548643544316,0.1350136661203578,-72.22777116298676,92.23681599999999,0.012472492962842807,92.23681599999999,0.0003,24.63515415787697,10688,0.04166659014299512
43,,,0.0278216153383255,,86400,0.0,100.0,864,290.5764,,1968,,,,,,,,,,,,,
43,2.25,0.0,0.027842914685606956,0.0,87200,0.0,100.0,868,291.88068,0.0,1990,3.3420377742447416,0.019848429525154643,-9.438972591655329,0.1913176910020411,0.1348205280955881,-73.00853526592255,92.23681599999999,0.012162149781943299,92.23681599999999,0.0003,24.50284481048584,10816,0.04168834397569299
43,,,0.027842914685606956,,87200,0.0,100.0,872,291.88068,,1990,,,,,,,,,,,,,
43,2.52,0.0,0.02785312756896019,0.0,88000,0.0,100.0,876,294.96997,0.0,2003,3.572188995201728,0.021124853432411328,-9.695798150554765,0.18874754360876977,0.13340438064187765,-73.36858284473419,92.23681599999999,0.012012676030281,92.23681599999999,0.0003,24.2121941447258,10880,0.04244177567306906
43,,,0.02785312756896019,,88000,0.0,100.0,880,294.96997,,2003,,,,,,,,,,,,,
43,2.25,0.0,0.02787471003830433,0.0,88800,0.0,100.0,884,294.64893,0.0,2025,3.1264327912210144,0.020133412224822678,-9.200702813221142,0.19278753967955709,0.13522136013489217,-74.0519849061966,92.23681599999999,0.011707311874488369,92.23681599999999,0.0003,24.7190882563591,11008,0.04230804956750944
43,,,0.02787471003830433,,88800,0.0,100.0,888,294.64893,,2025,,,,,,,,,,,,,
43,1.71,0.0,0.02788296528160572,0.0,89600,0.0,100.0,892,296.56985,0.0,2038,2.6708629035828073,0.020562915364280343,-9.291756996768527,0.19286133209243417,0.1352165441494435,-74.54311323165894,92.23681599999999,0.011561858453205787,92.23681599999999,0.0003,24.892381727695465,11072,0.042668337002396584
43,,,0.02788296528160572,,89600,0.0,100.0,896,296.56985,,2038,,,,,,,,,,,,,
43,2.04,0.0,0.02790107950568199,0.0,90400,0.0,100.0,900,295.48007,0.0,2061,3.261238706901245,0.020609127575880848,-7.766763444058597,0.1936770509928465,0.13423298753332347,-75.3264228105545,92.23681599999999,0.011277162790065631,92.23681599999999,0.0003,24.74528196454048,11200,0.04193863627733663
43,,,0.02790107950568199,,90400,0.0,100.0,904,295.48007,,2061,,,,,,,,,,,,,
43,2.76,0.0,0.02792126126587391,0.0,91200,0.0,100.0,908,297.86172,0.0,2084,3.03203144967587,0.019903791922843084,-8.171722313389182,0.1919358477462083,0.13445749622769654,-75.93956124782562,92.23681599999999,0.011048563988879323,92.23681599999999,0.0003,24.61621966958046,11328,0.040338702383451164
43,,,0.02792126126587391,,91200,0.0,100.0,912,297.86172,,2084,,,,,,,,,,,,,
43,1.8,0.0,0.027929767966270447,0.0,92000,0.0,100.0,916,298.9713,0.0,2096,3.4719578642098714,0.02135383636050392,-9.682047558249906,0.1896465108729899,0.1351907942444086,-76.2697092294693,92.23681599999999,0.010917403240455315,92.23681599999999,0.0003,24.802547216415405,11392,0.04276745897368528
43,,,0.027929767966270447,,92000,0.0,100.0,920,298.9713,,2096,,,,,,,,,,,,,
43,1.62,0.0,0.02794715389609337,0.0,92800,0.0,100.0,924,301.16733,0.0,2119,3.1646706649023946,0.0212052728747949,-8.115383044350892,0.19194596749730408,0.13556752016302198,-76.90848302841187,92.23681599999999,0.010629393233102746,92.23681599999999,0.0003,24.808328688144684,11520,0.04266719683073461
43,,,0.02794715389609337,,92800,0.0,100.0,928,301.16733,,2119,,,,,,,,,,,,,
43,2.34,0.0,0.027957148849964142,0.0,93600,0.0,100.0,932,301.86996,0.0,2132,3.569931138182062,0.01842164123081602,-7.925291526596993,0.19369725952856243,0.13872371846809983,-77.33008682727814,92.23681599999999,0.010506240738322958,92.23681599999999,0.0003,24.812740355730057,11584,0.03958771933685057
43,,,0.027957148849964142,,93600,0.0,100.0,936,301.86996,,2132,,,,,,,,,,,,,
43,2.67,0.0,0.027970870956778526,0.0,94400,0.0,100.0,940,302.83542,0.0,2155,3.304883770945393,0.019812347047263756,-8.812424233648926,0.1917911027558148,0.13610462693031877,-77.9842472076416,92.23681599999999,0.01025194652902428,92.23681599999999,0.0003,24.768864780664444,11712,0.03970413186470978
43,,,0.027970870956778526,,94400,0.0,100.0,944,302.83542,,2155,,,,,,,,,,,,,
43,1.5,0.0,0.027975725010037422,0.0,95200,0.0,100.0,948,301.942,0.0,2168,3.30432095979022,0.019542147070751525,-10.35638560098596,0.19287772080861032,0.13419082656037062,-78.41221082210541,92.23681599999999,0.01011114004359115,92.23681599999999,0.0003,24.909649431705475,11776,0.04024122605915181
43,,,0.027975725010037422,,95200,0.0,100.0,952,301.942,,2168,,,,,,,,,,,,,
43,2.58,0.0,0.027989860624074936,0.0,96000,0.0,100.0,956,303.00565,0.0,2191,3.684522744268234,0.019343266380019486,-9.765231230761856,0.19418170908465981,0.13775471632834524,-78.76573121547699,92.23681599999999,0.009866018954198807,92.23681599999999,0.0003,25.00693044066429,11904,0.04048761332524009
43,,,0.027989860624074936,,96000,0.0,100.0,960,303.00565,,2191,,,,,,,,,,,,,
43,2.34,0.0,0.02800392173230648,0.0,96800,0.0,100.0,964,303.64993,0.0,2213,3.2180263613605415,0.018127809918951243,-7.173542101401836,0.19417796726338565,0.13693523744586855,-79.59458315372467,92.23681599999999,0.00963913269515615,92.23681599999999,0.0003,25.20436605811119,12032,0.039538251352496445
43,,,0.02800392173230648,,96800,0.0,100.0,968,303.64993,,2213,,,,,,,,,,,,,
43,2.1,0.0,0.028014281764626503,0.0,97600,0.0,100.0,972,300.15417,0.0,2226,2.863027381827686,0.01860824851610232,-6.446995096746832,0.19467587140388787,0.13746922928839922,-79.95393466949463,92.23681599999999,0.009545169275952503,92.23681599999999,0.0003,25.51762816309929,12096,0.042368225345853716
43,,,0.028014281764626503,,97600,0.0,100.0,976,300.15417,,2226,,,,,,,,,,,,,
43,2.97,0.0,0.028027314692735672,0.0,98400,0.0,100.0,980,301.26422,0.0,2249,3.5335568726648954,0.018894491498940624,-8.421619587345049,0.1936254808679223,0.13739041530061513,-80.42414128780365,92.23681599999999,0.00934408548346255,92.23681599999999,0.0003,24.966966152191162,12224,0.03789868616149761
43,,,0.028027314692735672,,98400,0.0,100.0,984,301.26422,,2249,,,,,,,,,,,,,
43,2.52,0.0,0.028033442795276642,0.0,99200,0.0,100.0,988,301.1828,0.0,2262,2.625456086082063,0.019200166818336584,-6.9304690239951015,0.19307033042423427,0.1360781070543453,-80.87273597717285,92.23681599999999,0.009225777932442725,92.23681599999999,0.0003,24.658193230628967,12288,0.038112508540507406
43,,,0.028033442795276642,,99200,0.0,100.0,992,301.1828,,2262,,,,,,,,,,,,,
43,1.5,0.0,0.028046123683452606,0.0,100000,0.0,100.0,996,300.48743,0.0,2285,2.968225478825441,0.01875168870901689,-7.379779899260029,0.1911122095771134,0.1369105513440445,-81.47972273826599,92.23681599999999,0.009012014721520245,92.23681599999999,0.0003,24.53088715672493,12416,0.037543415965046734
43,,,0.028046123683452606,,100000,0.0,100.0,1000,300.48743,,2285,,,,,,,,,,,,,
43,2.04,0.0,0.028054485097527504,0.0,100800,0.0,100.0,1004,301.16898,0.0,2298,3.396116268331105,0.019001903623575345,-6.988538052421063,0.19381467020139098,0.13655760325491428,-82.19945704936981,90.39207968,0.00891655644227285,90.39207968,0.0003,24.47466289997101,12480,0.03839108132524416
43,,,0.028054485097527504,,100800,0.0,100.0,1008,301.16898,,2298,,,,,,,,,,,,,
43,2.25,0.0,0.028068797662854195,0.0,101600,0.0,100.0,1012,301.55252,0.0,2321,3.378283760136319,0.019271866156486794,-7.249644395895302,0.19063472119159997,0.13441579439677298,-82.89001262187958,90.39207968,0.008723091916181147,90.39207968,0.0003,24.30342346429825,12608,0.039059370232280344
43,,,0.028068797662854195,,101600,0.0,100.0,1016,301.55252,,2321,,,,,,,,,,,,,
43,1.92,0.0,0.028074538335204124,0.0,102400,0.0,100.0,1020,303.72757,0.0,2334,3.4437406136839788,0.018688301541260444,-7.139631184283644,0.1912369707133621,0.13332089374307543,-83.4749608039856,90.39207968,0.008629598247352988,90.39207968,0.0003,24.255600154399872,12672,0.0379642617481295
43,,,0.028074538335204124,,102400,0.0,100.0,1024,303.72757,,2334,,,,,,,,,,,,,
43,2.58,0.0,0.028079664334654808,0.0,103200,0.0,100.0,1028,304.88187,0.0,2356,3.390835184362182,0.018705602473346516,-9.373710653395392,0.19200175697915256,0.1335567138157785,-84.14900588989258,90.39207968,0.008388224829104729,90.39207968,0.0003,24.954391479492188,12800,0.04177686822367832
43,,,0.028079664334654808,,103200,0.0,100.0,1032,304.88187,,2356,,,,,,,,,,,,,
43,1.98,0.0,0.028085799887776375,0.0,104000,0.0,100.0,1036,302.46426,0.0,2379,3.2458727305477284,0.019539786968380213,-7.2949662883765996,0.19463815749622881,0.14078838797286153,-83.9842267036438,90.39207968,0.00817296773311682,90.39207968,0.0003,24.418967872858047,12928,0.03856099161203019
43,,,0.028085799887776375,,104000,0.0,100.0,1040,302.46426,,2379,,,,,,,,,,,,,
43,2.25,0.0,0.028087034821510315,0.0,104800,0.0,100.0,1044,303.0885,0.0,2392,2.9812664749565285,0.019851073360769078,-8.400309728924185,0.1920346668921411,0.13489231374114752,-84.94441640377045,90.39207968,0.008075495949015021,90.39207968,0.0003,24.469731867313385,12992,0.039525042549939826
43,,,0.028087034821510315,,104800,0.0,100.0,1048,303.0885,,2392,,,,,,,,,,,,,
43,3.0,0.0,0.028094973415136337,0.0,105600,0.0,100.0,1052,306.8335,0.0,2415,3.422220785306436,0.01841076579876244,-6.707288066390902,0.19645862048491836,0.13752189185470343,-85.75778257846832,90.39207968,0.007903610006906092,90.39207968,0.0003,24.928628236055374,13120,0.0399792016542051
43,,,0.028094973415136337,,105600,0.0,100.0,1056,306.8335,,2415,,,,,,,,,,,,,
43,3.0,0.0,0.0281008742749691,0.0,106400,0.0,100.0,1060,308.6012,0.0,2427,3.5794436038029005,0.01976690701849293,-5.326629948336631,0.19791315775364637,0.1361666265875101,-86.02949249744415,90.39207968,0.007828208246792201,90.39207968,0.0003,25.821234226226807,13184,0.04138876116485335
43,,,0.0281008742749691,,106400,0.0,100.0,1064,308.6012,,2427,,,,,,,,,,,,,
43,3.0,0.0,0.028112422674894333,0.0,107200,0.0,100.0,1068,309.81354,0.0,2450,3.6624699222422223,0.019328527108882554,-6.293578344397247,0.19196078088134527,0.135443169856444,-86.95132088661194,90.39207968,0.007647683181858156,90.39207968,0.0003,24.37328663468361,13312,0.038558932836167514
