#{"t_start": 1788620294.0384748, "env_id": null}
r,l,t
232.83385,100,60788.459736
194.83266,100,60788.459748
563.3562,100,60788.459758
503.1073,100,60788.459767
185.07582,100,60788.459775
428.17902,100,60788.459784
253.53139,100,60788.459792
222.72536,100,60801.22155
553.85266,100,60801.221626
235.22255,100,60801.221638
200.55847,100,60801.221647
211.39386,100,60801.221656
225.01509,100,60801.221664
183.6384,100,60801.221672
192.34927,100,60801.22168
198.74863,100,60824.318192
229.3894,100,60824.318266
257.69778,100,60824.318278
452.15775,100,60824.318287
386.31476,100,60824.318295
341.80478,100,60824.318303
172.52733,100,60824.318311
423.37656,100,60824.318319
360.97797,100,60837.832471
454.8806,100,60837.832564
261.66003,100,60837.832586
233.05435,100,60837.832604
168.33022,100,60837.83262
489.47748,100,60837.832637
252.98892,100,60837.832653
243.81001,100,60837.832669
314.17453,100,60861.668531
289.66663,100,60861.66862
533.0693,100,60861.66864
312.8175,100,60861.668656
251.51862,100,60861.668671
180.98503,100,60861.668686
266.50977,100,60861.6687
291.65253,100,60861.668715
209.3837,100,60874.955439
220.13919,100,60874.955515
568.0166,100,60874.955527
238.47412,100,60874.955536
530.69,100,60874.955545
247.48842,100,60874.955554
146.27089,100,60874.955562
217.50963,100,60874.95557
263.39313,100,60898.568063
192.2373,100,60898.568155
477.32126,100,60898.568178
167.50522,100,60898.568195
203.70775,100,60898.568211
291.33606,100,60898.568228
190.08078,100,60898.568244
239.43214,100,60898.56826
331.8066,100,60912.103266
186.18059,100,60912.10336
249.35078,100,60912.103383
321.82037,100,60912.103399
231.82915,100,60912.103415
240.5385,100,60912.103431
518.879,100,60912.103447
498.45032,100,60912.103462
186.94633,100,60935.141821
226.55516,100,60935.141918
474.29663,100,60935.141943
217.97414,100,60935.141961
266.41406,100,60935.141977
194.36053,100,60935.141994
364.28384,100,60935.142009
240.16315,100,60935.142026
238.66591,100,60958.830065
303.7219,100,60958.830138
206.80283,100,60958.830151
209.85103,100,60958.830161
557.3435,100,60958.830169
536.3048,100,60958.830178
260.95078,100,60958.830186
178.66025,100,60958.830194
247.65364,100,60972.345059
499.8911,100,60972.345127
234.29492,100,60972.34514
287.29102,100,60972.345149
255.29013,100,60972.345158
215.23042,100,60972.345166
443.7704,100,60972.345174
353.31714,100,60972.345182
189.6402,100,60995.424601
218.20078,100,60995.424671
511.80392,100,60995.424683
231.0623,100,60995.424692
244.87198,100,60995.424708
299.4282,100,60995.424717
538.4083,100,60995.424725
406.51315,100,60995.424733
193.6652,100,61009.444939
375.39386,100,61009.445013
402.97424,100,61009.445025
401.36655,100,61009.445043
487.78064,100,61009.445052
225.65858,100,61009.445061
254.73322,100,61009.44507
249.535,100,61009.445078
333.1631,100,61032.341197
515.5026,100,61032.34129
221.3026,100,61032.341313
477.8835,100,61032.341331
225.77637,100,61032.341347
198.90466,100,61032.341363
195.60782,100,61032.341379
198.31636,100,61032.341395
189.36137,100,61046.836857
229.26443,100,61046.836946
236.8596,100,61046.836967
597.9109,100,61046.836983
225.437,100,61046.836998
262.5671,100,61046.837013
230.94878,100,61046.837028
437.15814,100,61046.837058
218.21245,100,61069.508867
337.69003,100,61069.508937
260.6069,100,61069.508949
476.22522,100,61069.508958
321.89297,100,61069.508967
220.97539,100,61069.508975
295.30313,100,61069.508984
340.22244,100,61069.508992
195.70535,100,61092.839763
251.07549,100,61092.839837
434.8977,100,61092.83985
211.93347,100,61092.83986
260.90906,100,61092.839869
237.95976,100,61092.839878
521.1773,100,61092.839886
564.1709,100,61092.839895
170.3291,100,61106.062626
239.74512,100,61106.062706
229.35384,100,61106.062729
276.07877,100,61106.062747
231.15457,100,61106.062763
184.28322,100,61106.06278
492.54678,100,61106.062796
283.21027,100,61106.062812
366.47723,100,61129.459481
463.8277,100,61129.459572
215.37431,100,61129.459595
287.4765,100,61129.459613
230.19821,100,61129.45963
279.15646,100,61129.459647
229.5289,100,61129.459664
192.94162,100,61129.45968
203.27786,100,61143.280144
271.25043,100,61143.280238
293.68268,100,61143.28026
253.98877,100,61143.280277
531.1396,100,61143.280294
480.47284,100,61143.280309
571.1858,100,61143.280325
300.08585,100,61143.280341
251.29758,100,61166.692878
271.9445,100,61166.69295
254.84602,100,61166.692962
245.2649,100,61166.692971
153.73668,100,61166.69298
248.07962,100,61166.692988
243.29558,100,61166.692997
465.53165,100,61166.693005
185.08112,100,61180.820162
245.0157,100,61180.820237
243.92207,100,61180.820249
261.4871,100,61180.820258
280.46625,100,61180.820266
222.86113,100,61180.820274
363.88297,100,61180.820282
211.603,100,61180.820291
228.82344,100,61204.19826
152.49152,100,61204.198352
489.9291,100,61204.198375
219.14998,100,61204.198393
284.16956,100,61204.198409
545.18896,100,61204.198426
214.68515,100,61204.198442
265.99222,100,61204.198459
250.63368,100,61217.829357
252.08972,100,61217.829427
530.7214,100,61217.829439
240.88469,100,61217.829448
207.63882,100,61217.829457
299.19833,100,61217.829465
576.0614,100,61217.829473
317.36407,100,61217.829481
215.37425,100,61240.508942
163.96974,100,61240.509047
218.48628,100,61240.509074
208.972,100,61240.50909
446.55096,100,61240.509107
247.43738,100,61240.509123
242.66733,100,61240.509138
244.27638,100,61240.509153
242.15807,100,61264.001592
296.72818,100,61264.001681
336.5927,100,61264.001704
252.47342,100,61264.001721
253.46825,100,61264.001737
203.23871,100,61264.001753
215.89159,100,61264.001769
196.17853,100,61264.001784
390.2316,100,61276.91406
134.8785,100,61276.914149
246.99165,100,61276.914171
513.3844,100,61276.914189
195.70479,100,61276.914205
209.79045,100,61276.914222
199.16553,100,61276.914238
224.6839,100,61276.914253
479.12177,100,61299.785636
274.9457,100,61299.785728
243.37859,100,61299.785752
171.03629,100,61299.785769
