time/episodes,reward/goal_reward,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,reward/info_exist_reward,time/fps,reward/grasp_reward,reward/static_reward,train/std,time/total_timesteps,rollout/success_rate,reward/approach_reward,train/aux_weight,train/actor_aux_loss,train/target_weight,train/n_updates,train/critic_aux_loss,train/critic_loss,train/learning_rate,train/ent_coef,train/actor_target_loss,train/ent_coef_loss,train/critic_target_loss,train/actor_loss
1120,,213.27362,100.0,2575,,43,,,0.028854001313447952,112000,0.0,,,,,,,,,,,,,
1124,0.0,212.15958,100.0,2598,0.264,43,0.0,0.0,0.02888687141239643,112800,0.0,3.7276352915462074,90.39207968,0.16156126139685512,90.39207968,14016,0.20705415913835168,23.66234463453293,0.0003,0.0074161386146442965,0.024509372102329507,-1.1248991843312979,0.0413640204933472,-50.71728515625
1128,,212.15958,100.0,2598,,43,,,0.02888687141239643,112800,0.0,,,,,,,,,,,,,
1132,0.0,213.26067,100.0,2612,0.26099999999999995,43,0.0,0.0,0.028902241960167885,113600,0.0,4.565913481693751,90.39207968,0.16749557247385383,90.39207968,14080,0.2082257925067097,23.89335188269615,0.0003,0.00739977955527138,0.026396585439215414,-1.9289262820966542,0.04216289773466997,-50.25147342681885
1136,,213.26067,100.0,2612,,43,,,0.028902241960167885,113600,0.0,,,,,,,,,,,,,
1140,0.0,214.27942,100.0,2635,0.264,43,0.0,0.0,0.028933420777320862,114400,0.0,4.396754810020498,90.39207968,0.1635932878125459,90.39207968,14208,0.20903445989824831,23.99718004465103,0.0003,0.007325897888222244,0.02646882864064537,-2.4968224284239113,0.04163451795466244,-51.193996608257294
1144,,214.27942,100.0,2635,,43,,,0.028933420777320862,114400,0.0,,,,,,,,,,,,,
1148,0.0,215.51437,100.0,2649,0.264,43,0.0,0.0,0.02894914336502552,115200,0.0,4.486906286556459,90.39207968,0.15932989213615656,90.39207968,14272,0.20393689116463065,23.458028733730316,0.0003,0.007307668129215017,0.025995877076638862,-1.7357197059318423,0.04139424778986722,-51.83871912956238
1152,,215.51437,100.0,2649,,43,,,0.02894914336502552,115200,0.0,,,,,,,,,,,,,
1156,0.11084510261509235,216.02142,100.0,2672,0.21299999999999997,43,0.39,0.0,0.028978677466511726,116000,0.0,4.3838140264534955,90.39207968,0.16456540231592953,90.39207968,14400,0.2064547440968454,23.51312103867531,0.0003,0.0072593259828863665,0.0255903261131607,-1.224010311299935,0.03986431419616565,-51.9762265086174
1160,,216.02142,100.0,2672,,43,,,0.028978677466511726,116000,0.0,,,,,,,,,,,,,
1164,0.0,216.45154,100.0,2695,0.23699999999999996,43,0.0,0.0,0.02900756523013115,116800,0.0,3.9493000652004207,90.39207968,0.16242417879402637,90.39207968,14528,0.20773765281774104,23.780537515878677,0.0003,0.007193756282504182,0.025570477766450495,-2.766976626124233,0.040356728684855625,-52.6987162232399
1168,,216.45154,100.0,2695,,43,,,0.02900756523013115,116800,0.0,,,,,,,,,,,,,
1172,0.03968766752067713,217.20908,100.0,2708,0.3,43,0.12,0.0,0.02902170643210411,117600,0.0,4.838802750364827,90.39207968,0.16322508757002652,90.39207968,14592,0.21028747782111168,24.037610203027725,0.0003,0.007149232318624854,0.026340129174059257,-2.666403850307688,0.041282933321781456,-52.933696269989014
1176,,217.20908,100.0,2708,,43,,,0.02902170643210411,117600,0.0,,,,,,,,,,,,,
1180,0.0,219.40681,100.0,2731,0.288,43,0.0,0.0,0.02904798649251461,118400,0.0,4.1453580927917875,90.39207968,0.1636476214043796,90.39207968,14720,0.20825535897165537,23.81671929359436,0.0003,0.007088143793225754,0.026082268697791733,-2.2888219263404608,0.040755057008937,-53.358012199401855
1184,,219.40681,100.0,2731,,43,,,0.02904798649251461,118400,0.0,,,,,,,,,,,,,
1188,0.0,219.15926,100.0,2745,0.26699999999999996,43,0.0,0.0,0.029060766100883484,119200,0.0,4.534453908564947,90.39207968,0.16168533521704376,90.39207968,14784,0.2045968733727932,23.572609692811966,0.0003,0.007047764527669642,0.025417394514079206,-2.8861221622209996,0.04151110735256225,-53.88225692510605
1192,,219.15926,100.0,2745,,43,,,0.029060766100883484,119200,0.0,,,,,,,,,,,,,
1196,0.0,219.69147,100.0,2768,0.264,43,0.0,0.0,0.029093369841575623,120000,0.0,4.29000345845004,90.39207968,0.16363984066992998,90.39207968,14912,0.20734371966682374,23.69439208507538,0.0003,0.0070099877411848865,0.02459768916014582,-0.2229271731339395,0.03974077495513484,-54.44931238889694
1200,,219.69147,100.0,2768,,43,,,0.029093369841575623,120000,0.0,,,,,,,,,,,,,
1204,0.0,220.13692,100.0,2781,0.25799999999999995,43,0.0,0.0,0.029108822345733643,120800,0.0,4.172315329731743,88.58423808639999,0.16799394064582884,88.58423808639999,14976,0.20729212160222232,23.35196763277054,0.0003,0.0070030954157118686,0.02580683695850894,-1.1691445694305003,0.0403176604595501,-54.55843663215637
1208,,220.13692,100.0,2781,,43,,,0.029108822345733643,120800,0.0,,,,,,,,,,,,,
1212,0.0,219.17746,100.0,2805,0.29399999999999993,43,0.0,0.0,0.029136355966329575,121600,0.0,4.629100694600891,88.58423808639999,0.16059555555693805,88.58423808639999,15104,0.20353041402995586,23.028665244579315,0.0003,0.006919605686562136,0.025268412384320982,-1.81928881094791,0.04112350509967655,-55.76709860563278
1216,,219.17746,100.0,2805,,43,,,0.029136355966329575,121600,0.0,,,,,,,,,,,,,
1220,0.0,218.7022,100.0,2827,0.264,43,0.0,0.0,0.02916761115193367,122400,0.0,3.734335220764743,88.58423808639999,0.1634519980289042,88.58423808639999,15232,0.20748992124572396,23.433497548103333,0.0003,0.006871644567581825,0.02509228340932168,0.050734667223878205,0.04034486395539716,-55.87737727165222
1224,,218.7022,100.0,2827,,43,,,0.02916761115193367,122400,0.0,,,,,,,,,,,,,
1228,0.0,219.4682,100.0,2841,0.27899999999999997,43,0.0,0.0,0.02918267250061035,123200,0.0,4.424521993090052,88.58423808639999,0.162466129520908,88.58423808639999,15296,0.20455275988206267,23.043731719255447,0.0003,0.006858715147245675,0.024706862415769137,-2.193268925882876,0.039683102775597945,-56.46908414363861
1232,,219.4682,100.0,2841,,43,,,0.02918267250061035,123200,0.0,,,,,,,,,,,,,
1236,0.10193237349256544,220.54759,100.0,2864,0.26999999999999996,43,0.3,0.0,0.029211105778813362,124000,0.0,4.68373646894005,88.58423808639999,0.16235241992399096,88.58423808639999,15424,0.20413145376369357,23.001396358013153,0.0003,0.006804464755987283,0.025034194099134766,-1.5143081496935338,0.039438361854990944,-57.08491289615631
1240,,220.54759,100.0,2864,,43,,,0.029211105778813362,124000,0.0,,,,,,,,,,,,,
1244,0.0,218.26848,100.0,2877,0.24299999999999997,43,0.0,0.0,0.02922811731696129,124800,0.0,4.3619679663072075,88.58423808639999,0.16635960899293423,88.58423808639999,15488,0.20856351242400706,23.598732501268387,0.0003,0.006785963130823802,0.026155509462114424,-0.7675210009329021,0.04071850469335914,-56.817502200603485
1248,,218.26848,100.0,2877,,43,,,0.02922811731696129,124800,0.0,,,,,,,,,,,,,
1252,0.0,219.10858,100.0,2901,0.29699999999999993,43,0.0,0.0,0.029258163645863533,125600,0.0,4.559184622464704,88.58423808639999,0.16590388072654605,88.58423808639999,15616,0.2064992180094123,23.319559067487717,0.0003,0.006763969409803394,0.02775919856503606,-2.2493732819566503,0.03995694837067276,-57.267392098903656
1256,,219.10858,100.0,2901,,43,,,0.029258163645863533,125600,0.0,,,,,,,,,,,,,
1260,0.0,219.05278,100.0,2915,0.23999999999999996,43,0.0,0.0,0.029268916696310043,126400,0.0,4.338373388113814,88.58423808639999,0.16342759039252996,88.58423808639999,15680,0.20501478854566813,23.177696585655212,0.0003,0.006716996285831556,0.025543684663716704,-3.232805533334613,0.039901088312035426,-57.93926423788071
1264,,219.05278,100.0,2915,,43,,,0.029268916696310043,126400,0.0,,,,,,,,,,,,,
1268,0.0,217.6444,100.0,2938,0.2729999999999999,43,0.0,0.0,0.0292966328561306,127200,0.0,4.040385514829436,88.58423808639999,0.16432660724967718,88.58423808639999,15808,0.20976869808509946,23.714024007320404,0.0003,0.006658251375483815,0.027422441315138713,-0.6711338488385081,0.04002256729290821,-58.08832108974457
1272,,217.6444,100.0,2938,,43,,,0.0292966328561306,127200,0.0,,,,,,,,,,,,,
1276,0.0,216.02394,100.0,2951,0.29699999999999993,43,0.0,0.0,0.0293131060898304,128000,0.0,3.863491443701514,88.58423808639999,0.16367393755353987,88.58423808639999,15872,0.20780331385321915,23.7587708234787,0.0003,0.006629782037634868,0.027047017560107633,-1.9023717686068267,0.0429974923026748,-58.477792263031006
1280,,216.02394,100.0,2951,,43,,,0.0293131060898304,128000,0.0,,,,,,,,,,,,,
1284,0.0,216.04575,100.0,2974,0.3,43,0.0,0.0,0.02933650277554989,128800,0.0,4.6362318588773075,88.58423808639999,0.16884430102072656,88.58423808639999,16000,0.20767238247208297,23.433836340904236,0.0003,0.0065335790131939575,0.027323612084728666,-3.3678364236839116,0.04083779294160195,-58.54229664802551
1288,,216.04575,100.0,2974,,43,,,0.02933650277554989,128800,0.0,,,,,,,,,,,,,
1292,0.0,216.5763,100.0,2996,0.282,43,0.0,0.0,0.029362808912992477,129600,0.0,4.288154928570583,88.58423808639999,0.16778790997341275,88.58423808639999,16128,0.20756948296912014,23.63034588098526,0.0003,0.006483290417236276,0.029695245757466182,-0.36918618343770504,0.04252081483718939,-58.90037244558334
1296,,216.5763,100.0,2996,,43,,,0.029362808912992477,129600,0.0,,,,,,,,,,,,,
1300,0.0,217.11441,100.0,3012,0.3,43,0.0,0.0,0.029378032311797142,130400,0.0,4.53024063869121,88.58423808639999,0.16816239920444787,88.58423808639999,16192,0.2048707853537053,23.25387194752693,0.0003,0.006486884783953428,0.026799854735145345,0.37117174873128533,0.040709758788580075,-59.46197736263275
1304,,217.11441,100.0,3012,,43,,,0.029378032311797142,130400,0.0,,,,,,,,,,,,,
1308,0.0,217.7281,100.0,3034,0.225,43,0.0,0.0,0.0294049009680748,131200,0.0,4.55215289151224,88.58423808639999,0.1651413906365633,88.58423808639999,16320,0.20635179709643126,23.44310364127159,0.0003,0.006466397055191919,0.028176843334222212,-1.7324020517989993,0.0413889421033673,-60.204478204250336
1312,,217.7281,100.0,3034,,43,,,0.0294049009680748,131200,0.0,,,,,,,,,,,,,
1316,0.0,220.38506,100.0,3048,0.3,43,0.0,0.0,0.029417887330055237,132000,0.0,4.700403968714557,88.58423808639999,0.16413215873762965,88.58423808639999,16384,0.20337617746554315,23.108367800712585,0.0003,0.006442801452067215,0.02689722302602604,-2.189960060874,0.04088913628947921,-60.55628544092178
1320,,220.38506,100.0,3048,,43,,,0.029417887330055237,132000,0.0,,,,,,,,,,,,,
1324,0.0,222.2217,100.0,3070,0.3,43,0.0,0.0,0.02944020926952362,132800,0.0,4.724618389464689,88.58423808639999,0.16315598413348198,88.58423808639999,16512,0.20496779051609337,23.385673999786377,0.0003,0.006385200300428551,0.02764792283414863,-2.6199602126143873,0.04216406724299304,-61.129950404167175
1328,,222.2217,100.0,3070,,43,,,0.02944020926952362,132800,0.0,,,,,,,,,,,,,
1332,0.0,220.98016,100.0,3083,0.22499999999999998,43,0.0,0.0,0.029454713687300682,133600,0.0,3.924624326689923,88.58423808639999,0.16564275929704309,88.58423808639999,16576,0.20391191123053432,23.0039881169796,0.0003,0.006360895182297099,0.026091102365171537,-0.16060298751108348,0.03921779931988567,-61.39800363779068
1336,,220.98016,100.0,3083,,43,,,0.029454713687300682,133600,0.0,,,,,,,,,,,,,
1340,0.0,220.5812,100.0,3106,0.285,43,0.0,0.0,0.029480764642357826,134400,0.0,4.550876719027019,88.58423808639999,0.1669424483552575,88.58423808639999,16704,0.20399258262477815,22.983630388975143,0.0003,0.00632129043515306,0.02702089602826163,-1.6971399928443134,0.03926898416830227,-61.64940130710602
1344,,220.5812,100.0,3106,,43,,,0.029480764642357826,134400,0.0,,,,,,,,,,,,,
1348,0.028069430486638663,221.98416,100.0,3130,0.27599999999999997,43,0.12,0.0,0.029507551342248917,135200,0.0,4.617495137882402,88.58423808639999,0.16506458609364927,88.58423808639999,16832,0.2027932375203818,22.96115481853485,0.0003,0.006276555584918242,0.024463087553158402,-2.0708620799705386,0.039129435404902324,-62.518964886665344
1352,,221.98416,100.0,3130,,43,,,0.029507551342248917,135200,0.0,,,,,,,,,,,,,
1356,0.0,221.53773,100.0,3144,0.3,43,0.0,0.0,0.029518017545342445,136000,0.0,4.49751699359613,88.58423808639999,0.16108549386262894,88.58423808639999,16896,0.19944813195616007,22.786128908395767,0.0003,0.006249196521821432,0.025466134742600843,-2.5534665181767195,0.04082894045859575,-63.05265963077545
1360,,221.53773,100.0,3144,,43,,,0.029518017545342445,136000,0.0,,,,,,,,,,,,,
1364,0.0,222.87415,100.0,3166,0.23699999999999996,43,0.0,0.0,0.02954263985157013,136800,0.0,4.350677550649143,88.58423808639999,0.16198703227564692,88.58423808639999,17024,0.19908821070566773,22.678392708301544,0.0003,0.0062211085023591295,0.026188515272224322,-2.3703944329172373,0.03988343465607613,-63.43450278043747
1368,,222.87415,100.0,3166,,43,,,0.02954263985157013,136800,0.0,,,,,,,,,,,,,
1372,0.0,224.96684,100.0,3180,0.3,43,0.0,0.0,0.029553910717368126,137600,0.0,4.622226095523286,88.58423808639999,0.16049930802546442,88.58423808639999,17088,0.2004481356125325,22.685947358608246,0.0003,0.006199028721312061,0.0254069957009051,-1.7344371695071459,0.038077178702224046,-63.977451145648956
1376,,224.96684,100.0,3180,,43,,,0.029553910717368126,137600,0.0,,,,,,,,,,,,,
1380,0.0,224.83669,100.0,3202,0.3,43,0.0,0.0,0.029575766995549202,138400,0.0,4.1863031604652114,88.58423808639999,0.16276946989819407,88.58423808639999,17216,0.20090727182105184,22.696218013763428,0.0003,0.006144991428300273,0.02521148876985535,-2.5717441646847874,0.03858682396821678,-64.25292003154755
1384,,224.83669,100.0,3202,,43,,,0.029575766995549202,138400,0.0,,,,,,,,,,,,,
1388,0.0,224.73882,100.0,3215,0.3,43,0.0,0.0,0.02958519384264946,139200,0.0,4.802524184829308,88.58423808639999,0.1678735485766083,88.58423808639999,17280,0.2032845967914909,23.098854184150696,0.0003,0.006105310400016606,0.02702234496246092,-1.7942305817268789,0.04010316947824322,-63.91604244709015
1392,,224.73882,100.0,3215,,43,,,0.02958519384264946,139200,0.0,,,,,,,,,,,,,
1396,0.0,224.41873,100.0,3239,0.27299999999999996,43,0.0,0.0,0.029611125588417053,140000,0.0,4.250980843873471,88.58423808639999,0.16314542666077614,88.58423808639999,17408,0.20010366942733526,22.645307332277298,0.0003,0.006075008546758909,0.026118023582966998,-2.453521208371967,0.03896868450101465,-64.89352542161942
1400,,224.41873,100.0,3239,,43,,,0.029611125588417053,140000,0.0,,,,,,,,,,,,,
1404,0.0,225.16391,100.0,3252,0.285,43,0.0,0.0,0.029622068628668785,140800,0.0,4.5903689785296224,86.812553324672,0.16341990744695067,86.812553324672,17472,0.199511444196105,22.285346299409866,0.0003,0.00605456305493135,0.02756781884818338,-0.9164445647038519,0.04069872631225735,-65.28415590524673
1408,,225.16391,100.0,3252,,43,,,0.029622068628668785,140800,0.0,,,,,,,,,,,,,
1412,0.0,224.72153,100.0,3275,0.3,43,0.0,0.0,0.029649458825588226,141600,0.0,4.762191821022852,86.812553324672,0.16329092299565673,86.812553324672,17600,0.20070839021354914,22.286407738924026,0.0003,0.006030184493283741,0.025978575984481722,-0.3459290135651827,0.03860534861451015,-65.90624767541885
1416,,224.72153,100.0,3275,,43,,,0.029649458825588226,141600,0.0,,,,,,,,,,,,,
1420,0.0,224.03809,100.0,3298,0.3,43,0.0,0.0,0.02967715449631214,142400,0.0,4.338075540804824,86.812553324672,0.15789887309074402,86.812553324672,17728,0.20125651895068586,22.35568156838417,0.0003,0.0060291651607258245,0.02429669734556228,-1.161889138398692,0.03860932867974043,-66.99417412281036
1424,,224.03809,100.0,3298,,43,,,0.02967715449631214,142400,0.0,,,,,,,,,,,,,
1428,0.06037890251253697,225.54437,100.0,3311,0.3,43,0.18,0.0,0.029691144824028015,143200,0.0,4.5441982210088865,86.812553324672,0.1618666190188378,86.812553324672,17792,0.2015767521224916,22.371164619922638,0.0003,0.006017347033775877,0.026007347332779318,-0.661082474514842,0.038616699748672545,-66.85252749919891
1432,,225.54437,100.0,3311,,43,,,0.029691144824028015,143200,0.0,,,,,,,,,,,,,
1436,0.0,227.35936,100.0,3334,0.3,43,0.0,0.0,0.029716454446315765,144000,0.0,4.797544360958073,86.812553324672,0.1590945792850107,86.812553324672,17920,0.20249196817167103,22.506509751081467,0.0003,0.0060071928819525056,0.024489305913448334,-0.5913531212136149,0.038727404054952785,-67.60217249393463
1440,,227.35936,100.0,3334,,43,,,0.029716454446315765,144000,0.0,,,,,,,,,,,,,
1444,0.0,225.49568,100.0,3349,0.3,43,0.0,0.0,0.02972906082868576,144800,0.0,3.995437115702936,86.812553324672,0.15933605493046343,86.812553324672,17984,0.20148235210217535,22.507908761501312,0.0003,0.005999843269819394,0.026863766455790028,0.04259282071143389,0.039996258972678334,-67.60723030567169
1448,,225.49568,100.0,3349,,43,,,0.02972906082868576,144800,0.0,,,,,,,,,,,,,
1452,0.0,225.53433,100.0,3372,0.3,43,0.0,0.0,0.029757386073470116,145600,0.0,4.711746747889887,86.812553324672,0.1568422168493271,86.812553324672,18112,0.19709023949690163,22.032444685697556,0.0003,0.0060046614744351245,0.025214476976543665,2.493719646707177,0.03947385816718452,-68.3568525314331
1456,,225.53433,100.0,3372,,43,,,0.029757386073470116,145600,0.0,,,,,,,,,,,,,
1460,0.0,225.95087,100.0,3385,0.3,43,0.0,0.0,0.02977052330970764,146400,0.0,4.7138112479812175,86.812553324672,0.16010744217783213,86.812553324672,18176,0.1978309010155499,21.91827866435051,0.0003,0.006032552679243963,0.025602845824323595,0.17524483520537615,0.03736001779907383,-68.3777996301651
1464,,225.95087,100.0,3385,,43,,,0.02977052330970764,146400,0.0,,,,,,,,,,,,,
1468,0.0,224.57912,100.0,3408,0.3,43,0.0,0.0,0.029795054346323013,147200,0.0,4.0538776313199465,86.812553324672,0.15850119991227984,86.812553324672,18304,0.19506441918201745,21.885876536369324,0.0003,0.006036879865860101,0.026702455535996705,1.4196876401547343,0.03922233427874744,-68.86363863945007
1472,,224.57912,100.0,3408,,43,,,0.029795054346323013,147200,0.0,,,,,,,,,,,,,
1476,0.0,226.2189,100.0,3431,0.2729999999999999,43,0.0,0.0,0.029822805896401405,148000,0.0,4.553341228090899,86.812553324672,0.15981633681803942,86.812553324672,18432,0.19469860079698265,21.64404633641243,0.0003,0.006061592750484124,0.024200745174312033,-0.7809665654785931,0.03767460060771555,-69.35831022262573
1480,,226.2189,100.0,3431,,43,,,0.029822805896401405,148000,0.0,,,,,,,,,,,,,
1484,0.0,226.27885,100.0,3444,0.3,43,0.0,0.0,0.029834073036909103,148800,0.0,4.4809715933706675,86.812553324672,0.1603696586098522,86.812553324672,18496,0.19487367966212332,21.55284559726715,0.0003,0.0060403753886930645,0.024572263268055394,-1.5980780953541398,0.036270554206566885,-69.61553823947906
1488,,226.27885,100.0,3444,,43,,,0.029834073036909103,148800,0.0,,,,,,,,,,,,,
1492,0.0,225.19467,100.0,3467,0.3,43,0.0,0.0,0.029860012233257294,149600,0.0,4.1742002500009106,86.812553324672,0.15619602100923657,86.812553324672,18624,0.19396317354403436,21.86054140329361,0.0003,0.00600379760726355,0.025774077221285552,-1.3651181561872363,0.03972747072111815,-70.27365124225616
1496,,225.19467,100.0,3467,,43,,,0.029860012233257294,149600,0.0,,,,,,,,,,,,,
1500,0.0,226.31715,100.0,3481,0.288,43,0.0,0.0,0.029874250292778015,150400,0.0,4.667728598812462,86.812553324672,0.15706631797365844,86.812553324672,18688,0.1931422899942845,21.55655786395073,0.0003,0.005996682790282648,0.02462561710854061,-0.9401533196214586,0.037661569396732375,-70.58179724216461
1504,,226.31715,100.0,3481,,43,,,0.029874250292778015,150400,0.0,,,,,,,,,,,,,
1508,0.0,226.4333,100.0,3503,0.3,43,0.0,0.0,0.02989911660552025,151200,0.0,4.755616299826415,86.812553324672,0.15770760620944202,86.812553324672,18816,0.19550899881869555,21.93211391568184,0.0003,0.0059765942496596836,0.025175937276799232,0.22194651141762733,0.03878326585981995,-70.933886885643
1512,,226.4333,100.0,3503,,43,,,0.02989911660552025,151200,0.0,,,,,,,,,,,,,
1516,0.0,226.45392,100.0,3517,0.3,43,0.0,0.0,0.029914142563939095,152000,0.0,4.613460116028888,86.812553324672,0.15581882721744478,86.812553324672,18880,0.19541298667900264,21.82711410522461,0.0003,0.005979725712677464,0.02511306390806567,0.429101231507957,0.03870254475623369,-71.33455002307892
1520,,226.45392,100.0,3517,,43,,,0.029914142563939095,152000,0.0,,,,,,,,,,,,,
1524,0.0,224.55693,100.0,3540,0.3,43,0.0,0.0,0.0299454964697361,152800,0.0,4.211327151781819,86.812553324672,0.15473288716748357,86.812553324672,19008,0.19134934386238456,21.211352050304413,0.0003,0.006006606658047531,0.02359304171113763,0.7950174883008003,0.035852088942192495,-71.99238097667694
1528,,224.55693,100.0,3540,,43,,,0.0299454964697361,152800,0.0,,,,,,,,,,,,,
1532,0.0,224.4719,100.0,3555,0.3,43,0.0,0.0,0.029958968982100487,153600,0.0,4.4967913454822686,86.812553324672,0.1557128755375743,86.812553324672,19072,0.1906168747227639,21.413215696811676,0.0003,0.006002548667311203,0.024808839429169893,-1.0698523607570678,0.03701554291183129,-72.09432876110077
1536,,224.4719,100.0,3555,,43,,,0.029958968982100487,153600,0.0,,,,,,,,,,,,,
1540,0.0,226.0018,100.0,3580,0.3,43,0.0,0.0,0.02999276854097843,154400,0.0,4.844173104011776,86.812553324672,0.15168137638829648,86.812553324672,19200,0.1857590633444488,20.678270161151886,0.0003,0.006023479698342271,0.022908740647835657,-0.8073867871426046,0.035624827636638656,-73.07613837718964
1544,,226.0018,100.0,3580,,43,,,0.02999276854097843,154400,0.0,,,,,,,,,,,,,
1548,0.0,226.07637,100.0,3603,0.3,43,0.0,0.0,0.030019735917448997,155200,0.0,4.207871386248403,86.812553324672,0.16021963790990412,86.812553324672,19328,0.1908170992974192,21.29819816350937,0.0003,0.006023455280228518,0.024786541573121212,2.2378937678877264,0.03560648130951449,-72.5790845155716
1552,,226.07637,100.0,3603,,43,,,0.030019735917448997,155200,0.0,,,,,,,,,,,,,
1556,0.0,226.37065,100.0,3617,0.3,43,0.0,0.0,0.030038055032491684,156000,0.0,4.619536311121582,86.812553324672,0.15679254848510027,86.812553324672,19392,0.19053343241102993,21.16522914171219,0.0003,0.006060092062398326,0.02250249750795774,2.0826109563931823,0.03463590028695762,-73.28931474685669
1560,,226.37065,100.0,3617,,43,,,0.030038055032491684,156000,0.0,,,,,,,,,,,,,
1564,0.09808502762033072,227.20677,100.0,3640,0.3,43,0.27,0.0,0.030069701373577118,156800,0.0,4.7031667418529715,86.812553324672,0.15781301795504987,86.812553324672,19520,0.19123047566972673,21.238968819379807,0.0003,0.0060945508084842,0.024677254870766774,0.3145464356057346,0.03588068889803253,-73.55716300010681
1568,,227.20677,100.0,3640,,43,,,0.030069701373577118,156800,0.0,,,,,,,,,,,,,
1572,0.0,228.67957,100.0,3653,0.3,43,0.0,0.0,0.030079251155257225,157600,0.0,4.552762368960838,86.812553324672,0.15492907771840692,86.812553324672,19584,0.18526720511727035,20.730224400758743,0.0003,0.006077461512177251,0.02489643867011182,-2.0519925442058593,0.034680334909353405,-73.93528366088867
1576,,228.67957,100.0,3653,,43,,,0.030079251155257225,157600,0.0,,,,,,,,,,,,,
1580,0.0,228.5517,100.0,3676,0.3,43,0.0,0.0,0.030107298865914345,158400,0.0,4.539789385544219,86.812553324672,0.1521066918503493,86.812553324672,19712,0.18786263396032155,21.037796527147293,0.0003,0.006046191650966648,0.02300038971588947,0.7507904036901891,0.03614661013125442,-74.79731333255768
1584,,228.5517,100.0,3676,,43,,,0.030107298865914345,158400,0.0,,,,,,,,,,,,,
1588,0.0,231.69853,100.0,3690,0.3,43,0.0,0.0,0.030126342549920082,159200,0.0,4.730681842156413,86.812553324672,0.15371981193311512,86.812553324672,19776,0.18879711371846497,21.216635406017303,0.0003,0.0060583250160561875,0.02438135647389572,0.4406218162039295,0.036905308661516756,-74.66518497467041
1592,,231.69853,100.0,3690,,43,,,0.030126342549920082,159200,0.0,,,,,,,,,,,,,
1596,0.0,232.0004,100.0,3714,0.3,43,0.0,0.0,0.03015979751944542,160000,0.0,4.637276204083442,86.812553324672,0.15030532493256032,86.812553324672,19904,0.18731600907631218,21.047961950302124,0.0003,0.006071531453926582,0.02369665562582668,-0.37533190520480275,0.03554413793608546,-75.59493505954742
1600,,232.0004,100.0,3714,,43,,,0.03015979751944542,160000,0.0,,,,,,,,,,,,,
1604,0.0,232.21979,100.0,3738,0.3,43,0.0,0.0,0.03018760308623314,160800,0.0,4.88169875777791,85.07630225817854,0.1490174480713904,85.07630225817854,20032,0.18088191864080727,20.087609112262726,0.0003,0.006046698261343408,0.02447258893516846,1.2916025761514902,0.036839976033661515,-76.43919360637665
1608,,232.21979,100.0,3738,,43,,,0.03018760308623314,160800,0.0,,,,,,,,,,,,,
1612,0.0,233.33163,100.0,3751,0.3,43,0.0,0.0,0.03020314872264862,161600,0.0,4.385052908837617,85.07630225817854,0.14969614427536726,85.07630225817854,20096,0.18015060178004205,20.05724933743477,0.0003,0.00605453945172485,0.025221234289347194,0.73088538646698,0.03660034132190049,-76.4341311454773
1616,,233.33163,100.0,3751,,43,,,0.03020314872264862,161600,0.0,,,,,,,,,,,,,
1620,0.0,232.94704,100.0,3774,0.25499999999999995,43,0.0,0.0,0.030235305428504944,162400,0.0,4.428885827791032,85.07630225817854,0.14881467702798545,85.07630225817854,20224,0.1775939236395061,19.851959198713303,0.0003,0.006081175735744182,0.02476469476823695,-1.2332757527474314,0.036557689774781466,-76.89833688735962
1624,,232.94704,100.0,3774,,43,,,0.030235305428504944,162400,0.0,,,,,,,,,,,,,
1628,0.0,232.86493,100.0,3787,0.3,43,0.0,0.0,0.03024790622293949,163200,0.0,4.440896086028967,85.07630225817854,0.14793621189892292,85.07630225817854,20288,0.18055618088692427,20.061372220516205,0.0003,0.006070028422982432,0.024405136951827444,-0.056492536794394255,0.036403294740011916,-77.30992269515991
1632,,232.86493,100.0,3787,,43,,,0.03024790622293949,163200,0.0,,,,,,,,,,,,,
1636,0.0,233.34341,100.0,3810,0.3,43,0.0,0.0,0.030275963246822357,164000,0.0,4.6810697559381795,85.07630225817854,0.14943724777549505,85.07630225817854,20416,0.18003935017623007,19.817677944898605,0.0003,0.006065582238079514,0.02430927037494257,-0.9175087148323655,0.03507627762155607,-77.49611449241638
1640,,233.34341,100.0,3810,,43,,,0.030275963246822357,164000,0.0,,,,,,,,,,,,,
1644,0.0,232.64706,100.0,3823,0.3,43,0.0,0.0,0.030284516513347626,164800,0.0,4.710972742884497,85.07630225817854,0.1511891707777977,85.07630225817854,20480,0.17929204180836678,19.94838437438011,0.0003,0.006047600712918211,0.026075490633957088,-2.625937689561397,0.03620594847598113,-77.53840434551239
1648,,232.64706,100.0,3823,,43,,,0.030284516513347626,164800,0.0,,,,,,,,,,,,,
1652,0.18077562129542987,235.34851,100.0,3847,0.282,43,0.69,0.0,0.03031466342508793,165600,0.0,4.501024049192705,85.07630225817854,0.1519735788460821,85.07630225817854,20608,0.17902781278826296,19.97589620947838,0.0003,0.006029025207681116,0.02559004502836615,-0.6995500572957098,0.03597799548879266,-77.84221148490906
1656,,235.34851,100.0,3847,,43,,,0.03031466342508793,165600,0.0,,,,,,,,,,,,,
