#{"t_start": 1785343775.9589021, "env_id": null}
r,l,t
223.00052,100,231.488671
228.08005,100,231.488708
163.43185,100,231.488734
239.6096,100,231.488753
182.67957,100,231.488768
194.96527,100,231.488778
240.03362,100,231.488788
172.06516,100,236.288828
135.8572,100,236.289054
187.57933,100,236.289071
155.51657,100,236.289083
285.6338,100,236.289095
266.94766,100,236.289106
277.31775,100,236.289119
212.80421,100,236.289131
276.12378,100,243.812284
276.43445,100,243.81268
218.74867,100,243.8127
187.65343,100,243.812714
189.95795,100,243.812726
215.49648,100,243.812737
180.18025,100,243.812746
274.0552,100,243.812756
284.36557,100,248.28217
284.06543,100,248.282583
299.17572,100,248.282603
239.48837,100,248.282618
294.57452,100,248.282629
200.4325,100,248.282642
235.18573,100,248.282653
279.44684,100,248.282664
271.29196,100,255.580659
261.31372,100,255.580883
287.70242,100,255.580899
153.69342,100,255.580909
257.94687,100,255.580921
289.6986,100,255.580932
218.31944,100,255.580941
220.00475,100,255.58095
270.25604,100,262.836283
281.07782,100,262.836587
247.82178,100,262.83662
287.39676,100,262.83668
275.79492,100,262.836709
293.58716,100,262.836733
221.5397,100,262.836755
280.13828,100,262.836774
285.3342,100,267.549427
255.55602,100,267.549649
152.71153,100,267.549666
263.66666,100,267.54968
272.83072,100,267.549692
263.08496,100,267.549703
290.2379,100,267.549714
261.81345,100,267.549724
288.02502,100,274.755163
180.287,100,274.755404
253.945,100,274.755421
106.02188,100,274.755434
295.0062,100,274.755446
265.29358,100,274.755457
287.96237,100,274.75547
286.6231,100,274.755481
265.92282,100,279.498022
303.41086,100,279.498259
257.1684,100,279.498289
157.24416,100,279.498308
215.88312,100,279.498324
159.56154,100,279.498341
283.4769,100,279.498358
229.02023,100,279.498373
297.26038,100,286.791922
283.1125,100,286.792507
287.41125,100,286.792528
294.89044,100,286.792543
214.00076,100,286.792554
224.67458,100,286.792579
258.77826,100,286.792591
294.12103,100,286.792602
175.31119,100,291.615555
279.92087,100,291.615975
168.07645,100,291.615993
245.96083,100,291.616005
198.87123,100,291.616014
273.9592,100,291.616024
225.55367,100,291.616035
292.64865,100,291.616044
239.44763,100,299.078859
239.85674,100,299.07922
281.70767,100,299.079239
188.95523,100,299.079251
280.61737,100,299.079265
270.18408,100,299.079274
308.47147,100,299.079284
293.89542,100,299.079293
297.325,100,303.342577
219.71594,100,303.3428
288.53488,100,303.342816
284.53207,100,303.342826
286.89062,100,303.342836
291.13824,100,303.342847
273.02448,100,303.342856
259.20477,100,303.342865
287.65057,100,310.529113
288.6117,100,310.52946
289.65698,100,310.529556
275.2154,100,310.529574
282.65256,100,310.529588
289.11722,100,310.529603
282.66037,100,310.529616
280.7188,100,310.529633
278.59128,100,317.734472
234.18188,100,317.734659
282.05423,100,317.734676
296.03085,100,317.734686
289.62985,100,317.734696
291.54236,100,317.734707
177.39415,100,317.734716
288.85568,100,317.734724
247.04306,100,322.325545
190.02591,100,322.325703
267.41742,100,322.325721
250.59283,100,322.325734
277.53726,100,322.325746
186.53238,100,322.325757
285.11563,100,322.325767
276.874,100,322.325778
292.12225,100,329.566949
292.5912,100,329.567182
270.4365,100,329.567203
284.91315,100,329.567218
249.68748,100,329.567231
288.97162,100,329.567243
266.13318,100,329.567255
263.47556,100,329.567264
287.149,100,334.039217
242.58687,100,334.039438
297.2574,100,334.039457
278.56497,100,334.039469
280.10278,100,334.039479
283.2858,100,334.03949
294.10544,100,334.039498
288.95074,100,334.039508
290.53,100,341.136343
292.60196,100,341.136569
260.65552,100,341.136589
280.21606,100,341.136602
275.60776,100,341.136617
240.24165,100,341.136631
252.57487,100,341.136641
289.4352,100,341.136651
285.89832,100,345.824551
265.42154,100,345.824825
285.89484,100,345.824842
286.4312,100,345.824855
238.4776,100,345.824866
291.8901,100,345.824875
291.77948,100,345.824884
291.1709,100,345.824893
272.05505,100,352.875654
292.6,100,352.875891
283.8384,100,352.875911
283.36087,100,352.875925
270.82193,100,352.875937
290.6223,100,352.875949
283.5374,100,352.875961
285.5144,100,352.875972
286.85678,100,360.039229
219.12372,100,360.039449
280.77112,100,360.039464
270.01144,100,360.039474
287.57538,100,360.039484
276.1245,100,360.039493
291.66934,100,360.039505
254.86285,100,360.039514
299.1496,100,364.620389
237.04071,100,364.620604
288.472,100,364.620619
209.99852,100,364.620632
284.83585,100,364.620642
291.18536,100,364.620651
289.40634,100,364.62066
194.8727,100,364.620669
276.31744,100,371.662055
292.33994,100,371.662283
290.83026,100,371.662304
285.8843,100,371.662318
282.14542,100,371.662331
290.72812,100,371.662343
275.50922,100,371.662353
294.79788,100,371.662364
289.74774,100,376.162135
259.66968,100,376.162349
251.01416,100,376.162364
186.79538,100,376.162374
294.78506,100,376.162385
269.5211,100,376.162395
212.19562,100,376.162404
287.18884,100,376.162413
303.92697,100,383.694743
259.58957,100,383.694987
282.7859,100,383.695003
278.9731,100,383.695031
269.59964,100,383.695042
258.33734,100,383.695053
297.76187,100,383.695062
301.05685,100,383.695071
289.91357,100,388.504531
250.22894,100,388.504719
193.5409,100,388.504734
313.64392,100,388.504746
277.05667,100,388.504755
247.8826,100,388.504766
285.90164,100,388.504776
259.84003,100,388.504786
254.08215,100,395.924777
284.56424,100,395.925018
192.97281,100,395.925036
293.128,100,395.925049
250.67288,100,395.925061
290.43903,100,395.925072
286.97678,100,395.925086
290.9916,100,395.925097
193.4264,100,401.107642
323.82156,100,401.107835
288.0589,100,401.107854
286.78113,100,401.10787
282.56424,100,401.107881
302.02734,100,401.107894
212.26346,100,401.107905
286.72717,100,401.107915
288.66412,100,409.114092
292.10452,100,409.114316
255.66847,100,409.114331
291.04672,100,409.114342
270.10892,100,409.114351
301.7953,100,409.114363
292.2989,100,409.114372
296.784,100,409.11438
292.6799,100,416.729594
294.084,100,416.729833
264.0439,100,416.729851
292.2423,100,416.729867
302.2333,100,416.729881
276.84723,100,416.729893
253.05403,100,416.729906
276.97797,100,416.729917
259.09647,100,421.80777
253.2175,100,421.808003
181.4941,100,421.808023
303.64563,100,421.808042
183.01082,100,421.808056
249.66275,100,421.808069
324.4915,100,421.808081
304.38666,100,421.808093
264.78586,100,429.098795
301.5515,100,429.099014
293.87778,100,429.099032
188.34045,100,429.099046
207.38763,100,429.099058
264.78778,100,429.099069
290.36646,100,429.099078
299.8982,100,429.099086
269.28925,100,434.057713
299.1887,100,434.057915
304.79773,100,434.057933
303.54907,100,434.057945
246.45976,100,434.057957
305.72754,100,434.057967
188.65437,100,434.057978
306.54456,100,434.057992
281.338,100,442.142263
281.51715,100,442.142484
291.46292,100,442.1425
265.18423,100,442.142513
279.56567,100,442.142523
285.86426,100,442.142533
294.4446,100,442.142542
268.15305,100,442.142553
286.2277,100,447.085987
291.50635,100,447.086243
239.0893,100,447.086264
268.8321,100,447.086277
280.4882,100,447.086288
289.76538,100,447.086302
286.7412,100,447.086313
284.6901,100,447.086325
286.20236,100,455.072671
276.25217,100,455.072947
294.1956,100,455.07297
285.9989,100,455.072987
283.89105,100,455.073002
286.39578,100,455.073023
279.37335,100,455.07304
276.5635,100,455.073056
261.03384,100,462.784353
272.3308,100,462.784765
232.5499,100,462.784779
234.37381,100,462.78479
287.66278,100,462.784799
280.98026,100,462.784809
283.664,100,462.784818
260.3928,100,462.784827
181.40134,100,467.789595
275.33862,100,467.789844
295.35916,100,467.789863
289.30444,100,467.789876
285.20444,100,467.789888
291.08606,100,467.789897
278.23007,100,467.789906
294.0228,100,467.789916
291.33636,100,475.687155
290.35406,100,475.687379
296.88458,100,475.687396
309.51315,100,475.687408
205.63943,100,475.687418
237.44287,100,475.687427
291.333,100,475.687436
256.44632,100,475.687445
281.3197,100,480.830919
313.357,100,480.831403
303.58795,100,480.831424
302.31857,100,480.83144
276.36722,100,480.831454
261.70663,100,480.831465
273.33655,100,480.831477
265.9768,100,480.831489
285.74564,100,488.67098
278.80988,100,488.671415
296.58026,100,488.671436
310.51492,100,488.67145
312.62213,100,488.671466
323.53036,100,488.671482
287.3206,100,488.671494
360.45032,100,488.671505
286.77032,100,493.841499
254.66908,100,493.8419
299.56778,100,493.841922
312.36267,100,493.841938
277.86084,100,493.841952
281.70786,100,493.841964
310.28433,100,493.84198
289.8408,100,493.841994
301.47214,100,501.586099
285.40952,100,501.586405
276.24033,100,501.586419
285.30023,100,501.58643
291.81128,100,501.58644
277.08652,100,501.586452
281.18982,100,501.586463
272.27277,100,501.586472
275.57846,100,506.64784
225.7712,100,506.648064
282.02545,100,506.648081
163.74326,100,506.648096
289.78918,100,506.648108
280.0365,100,506.64812
276.28894,100,506.648133
289.04193,100,506.648143
276.80692,100,514.551224
295.35675,100,514.551465
291.4567,100,514.551482
309.31015,100,514.551513
271.06677,100,514.551527
276.451,100,514.551539
278.05975,100,514.55155
273.0734,100,514.55156
293.52344,100,521.836911
286.2865,100,521.837126
286.88177,100,521.837144
240.1609,100,521.837156
291.1857,100,521.837166
285.68918,100,521.837177
282.56268,100,521.837187
221.58203,100,521.837195
284.98358,100,526.666285
276.63477,100,526.666437
276.49695,100,526.666455
282.41367,100,526.666468
262.43466,100,526.66648
266.37476,100,526.666491
296.66284,100,526.666502
290.33698,100,526.666513
289.24045,100,534.309871
285.87573,100,534.310095
253.62465,100,534.310112
294.53674,100,534.310128
291.511,100,534.310139
279.34988,100,534.310149
227.259,100,534.310158
290.2725,100,534.310169
288.32654,100,539.188657
260.92316,100,539.188902
294.12,100,539.18892
239.6534,100,539.188933
291.221,100,539.188945
286.94214,100,539.18896
202.07957,100,539.188974
259.21722,100,539.188987
299.88214,100,546.610341
301.20035,100,546.610577
252.45021,100,546.610595
293.69687,100,546.610609
272.5664,100,546.61062
292.34106,100,546.610631
273.74124,100,546.610645
229.44427,100,546.610656
264.12933,100,551.094371
287.77496,100,551.094614
291.09607,100,551.094633
293.55252,100,551.094646
289.45627,100,551.094658
259.87476,100,551.09467
301.6538,100,551.094681
203.17346,100,551.094692
287.62473,100,558.549561
292.43027,100,558.549742
264.58817,100,558.549757
283.23752,100,558.549769
295.3548,100,558.54978
297.89658,100,558.549788
277.47055,100,558.549797
280.68253,100,558.549807
220.74779,100,565.572411
289.23483,100,565.57263
286.0148,100,565.572647
266.01053,100,565.572659
221.17119,100,565.572669
294.76828,100,565.572678
283.65662,100,565.572687
228.75665,100,565.572696
305.65738,100,570.314467
306.29688,100,570.314649
247.37494,100,570.314667
293.89648,100,570.314679
243.79527,100,570.314691
258.0901,100,570.314704
264.83292,100,570.314715
309.7831,100,570.314725
295.22397,100,577.716626
271.84692,100,577.717058
282.94333,100,577.717078
274.45294,100,577.717092
255.42819,100,577.717103
310.81223,100,577.717125
294.19797,100,577.717156
285.07864,100,577.717168
292.08243,100,583.230811
320.81064,100,583.231072
280.87454,100,583.231091
279.33862,100,583.231104
319.77658,100,583.231116
298.03662,100,583.231127
289.3955,100,583.231138
300.02063,100,583.231149
310.76428,100,591.146199
294.87823,100,591.146505
300.29633,100,591.146521
237.96335,100,591.146532
290.77975,100,591.146544
287.8803,100,591.146556
285.0657,100,591.146565
296.72534,100,591.146575
295.06583,100,596.015161
298.22345,100,596.015424
295.42072,100,596.015455
303.70312,100,596.015476
297.88586,100,596.015495
273.25314,100,596.015518
287.2121,100,596.015536
299.25687,100,596.015555
290.144,100,603.597242
289.94308,100,603.597702
271.18158,100,603.59772
292.05206,100,603.597733
232.36517,100,603.597743
282.619,100,603.597756
283.38422,100,603.597765
274.5565,100,603.597777
315.2404,100,608.366197
255.19774,100,608.366619
273.67703,100,608.36664
281.0605,100,608.366656
292.42276,100,608.366669
281.74393,100,608.366682
205.92418,100,608.366693
262.1436,100,608.366704
245.72154,100,615.93084
307.1606,100,615.931035
282.458,100,615.931055
272.89832,100,615.931068
281.0354,100,615.931079
293.9651,100,615.931089
366.5307,100,615.9311
290.19107,100,615.93111
288.53214,100,622.778414
313.70685,100,622.778632
327.42352,100,622.778647
262.78635,100,622.778657
279.68106,100,622.778666
302.09595,100,622.778676
262.5906,100,622.778687
252.5433,100,622.778697
281.68784,100,627.459447
292.8493,100,627.459634
256.48578,100,627.459652
313.51175,100,627.459665
322.25754,100,627.459676
308.5059,100,627.459688
272.69946,100,627.459699
342.58932,100,627.459711
223.88315,100,634.626939
310.25327,100,634.627159
323.0773,100,634.627177
299.88156,100,634.62719
289.43265,100,634.627202
335.05457,100,634.627215
293.4447,100,634.627224
305.97867,100,634.627233
271.09143,100,639.054866
306.5688,100,639.055053
269.17746,100,639.05507
272.27066,100,639.0551
319.84903,100,639.055115
292.96774,100,639.055126
288.5118,100,639.055137
291.53073,100,639.055147
318.8161,100,646.432349
278.34897,100,646.432584
277.9744,100,646.432601
262.14645,100,646.432613
276.19113,100,646.432623
327.464,100,646.432636
249.94781,100,646.432645
233.65468,100,646.432654
318.98007,100,651.699044
344.97223,100,651.699212
238.83673,100,651.699227
242.54686,100,651.699239
333.20016,100,651.699248
216.8617,100,651.699256
342.9649,100,651.699269
328.20688,100,651.699277
345.7563,100,658.759694
167.85358,100,658.759967
336.14194,100,658.759983
209.63655,100,658.759995
311.29263,100,658.760004
191.85426,100,658.760012
235.8485,100,658.760021
292.02103,100,658.760033
287.7642,100,666.111562
309.28812,100,666.111772
347.23645,100,666.111787
210.57101,100,666.111798
329.7805,100,666.111807
245.32857,100,666.111819
300.5459,100,666.111829
308.2925,100,666.111838
272.85037,100,670.901815
262.4365,100,670.902069
331.30228,100,670.902086
341.34796,100,670.902098
304.74066,100,670.902111
274.39423,100,670.902122
310.60635,100,670.902134
307.39304,100,670.902144
242.95018,100,678.092541
262.0559,100,678.092821
335.2816,100,678.092841
273.66013,100,678.092854
325.2771,100,678.092867
300.5182,100,678.092882
319.15063,100,678.092896
321.6613,100,678.09291
294.39975,100,682.793985
286.57397,100,682.794184
306.42313,100,682.7942
267.55255,100,682.794215
310.24704,100,682.794227
287.6411,100,682.794237
310.8989,100,682.794247
264.7624,100,682.794256
346.01157,100,690.462866
269.039,100,690.463294
293.4191,100,690.463311
223.96109,100,690.463324
242.33328,100,690.463337
329.00156,100,690.463349
349.8379,100,690.463358
348.83203,100,690.46337
308.1142,100,695.430553
340.43198,100,695.43096
317.295,100,695.430982
263.57477,100,695.430996
270.3598,100,695.43101
189.69978,100,695.431022
348.46176,100,695.431035
300.22037,100,695.431045
365.2368,100,702.820836
351.1439,100,702.821315
336.10623,100,702.821341
235.5976,100,702.821356
324.91263,100,702.821367
342.76727,100,702.821382
329.67194,100,702.821393
347.16666,100,702.821405
305.9015,100,707.472236
344.0415,100,707.472485
291.1133,100,707.472506
244.71365,100,707.47252
298.32788,100,707.472537
297.12918,100,707.472551
340.0104,100,707.472563
257.36285,100,707.472574
341.65778,100,715.076515
308.40073,100,715.077117
244.59967,100,715.077137
213.25334,100,715.07715
329.29422,100,715.077175
311.84406,100,715.077189
233.4655,100,715.077212
221.4967,100,715.077223
321.78387,100,722.427426
317.54477,100,722.427898
319.35358,100,722.427921
314.81708,100,722.427936
332.62296,100,722.427952
319.44974,100,722.427963
304.53586,100,722.427974
335.96866,100,722.427984
191.05467,100,727.502484
305.54663,100,727.502848
307.33936,100,727.502865
328.31314,100,727.502877
312.8779,100,727.502889
285.798,100,727.502901
362.69165,100,727.502911
321.46375,100,727.502921
318.7883,100,735.440515
316.38437,100,735.440753
348.2266,100,735.440771
313.6549,100,735.440783
279.77628,100,735.440793
347.11423,100,735.440802
299.58844,100,735.440811
295.16025,100,735.440821
309.85565,100,740.70772
316.69626,100,740.707915
330.64313,100,740.707934
320.7079,100,740.707947
347.39096,100,740.707962
322.0037,100,740.707973
328.96127,100,740.707983
331.409,100,740.707994
308.59964,100,749.488351
318.0884,100,749.488589
365.4844,100,749.488609
324.86823,100,749.488624
358.8993,100,749.488638
338.0162,100,749.48865
329.73114,100,749.488681
335.31873,100,749.488692
305.5083,100,754.59522
309.41214,100,754.595455
332.447,100,754.595475
347.25635,100,754.595492
229.05292,100,754.595504
347.36728,100,754.595517
331.72968,100,754.595531
335.4556,100,754.595541
335.98694,100,762.350445
308.72556,100,762.350669
320.7587,100,762.350688
299.24432,100,762.350703
317.65067,100,762.350716
138.47214,100,762.350729
300.52203,100,762.350741
263.71307,100,762.350754
340.26605,100,769.706211
300.03622,100,769.706451
334.83914,100,769.706471
261.2307,100,769.706503
317.90887,100,769.706518
308.77673,100,769.706533
328.80444,100,769.706546
313.28973,100,769.706557
180.31245,100,774.975617
310.6719,100,774.975861
177.8608,100,774.975882
345.84897,100,774.975899
289.02432,100,774.975912
320.82,100,774.975923
283.74966,100,774.975934
261.66367,100,774.975945
283.61902,100,782.20008
292.21625,100,782.200306
317.68427,100,782.200321
262.19186,100,782.200333
325.51462,100,782.200344
336.08926,100,782.200358
277.69037,100,782.200367
269.0056,100,782.200377
300.38596,100,787.61262
365.47675,100,787.612837
264.43585,100,787.612859
334.34396,100,787.612874
355.2758,100,787.612887
270.26163,100,787.612903
356.77786,100,787.612917
363.6991,100,787.612929
314.70438,100,795.754829
227.19588,100,795.755063
362.50656,100,795.755082
281.66638,100,795.755096
309.16183,100,795.755107
334.29144,100,795.755118
318.6308,100,795.755128
334.38797,100,795.755139
280.19223,100,800.719407
331.5894,100,800.719625
314.19876,100,800.71964
325.5171,100,800.719652
332.54678,100,800.719662
306.6392,100,800.719674
313.90143,100,800.719683
339.08215,100,800.719694
323.10437,100,808.415028
342.9208,100,808.415258
352.27365,100,808.415274
308.5477,100,808.415286
312.9145,100,808.415296
313.65933,100,808.415304
279.7404,100,808.415313
308.8625,100,808.415324
342.40482,100,813.224497
273.6516,100,813.224695
280.7443,100,813.224714
330.29358,100,813.224727
312.10403,100,813.22474
327.46442,100,813.224754
339.1005,100,813.224764
335.91052,100,813.224775
313.99146,100,820.959797
366.98508,100,820.960029
343.146,100,820.960046
349.75983,100,820.96006
299.50912,100,820.960071
327.58917,100,820.96008
338.7767,100,820.960091
324.99835,100,820.960102
310.9618,100,829.266896
343.64038,100,829.267148
336.678,100,829.26717
320.3609,100,829.267186
333.14383,100,829.267202
335.17917,100,829.267215
282.42096,100,829.267229
338.95364,100,829.267243
318.3443,100,834.620998
288.6549,100,834.621253
348.734,100,834.621274
354.17776,100,834.621288
322.363,100,834.621396
293.04202,100,834.621415
333.52902,100,834.621427
327.4248,100,834.62144
285.25638,100,841.965706
340.92218,100,841.965946
300.3728,100,841.965966
257.29214,100,841.965985
274.69363,100,841.965998
317.0429,100,841.966009
319.32983,100,841.96602
312.8457,100,841.966031
349.13065,100,847.146215
295.97476,100,847.146483
309.45926,100,847.146504
353.90997,100,847.146523
343.4375,100,847.146536
315.5035,100,847.146549
332.5025,100,847.146565
313.70602,100,847.14658
337.22104,100,855.114691
348.12778,100,855.11493
365.5566,100,855.114949
273.11804,100,855.114964
298.11902,100,855.114976
293.27826,100,855.11499
295.40472,100,855.115
251.09132,100,855.115011
285.95752,100,860.199243
249.11655,100,860.199495
353.56277,100,860.199515
270.85327,100,860.199529
289.25403,100,860.199541
358.14175,100,860.199553
333.79044,100,860.199564
333.00568,100,860.199574
341.66757,100,867.810214
293.46445,100,867.810402
328.8949,100,867.810418
343.11057,100,867.810429
329.82632,100,867.810438
310.8429,100,867.810449
265.24222,100,867.810457
326.10025,100,867.810465
340.3001,100,876.296695
347.26746,100,876.296932
290.32837,100,876.296952
319.9651,100,876.296966
362.81128,100,876.296982
372.56046,100,876.296996
379.36322,100,876.297008
329.16855,100,876.297019
313.4387,100,881.52325
330.98087,100,881.523446
350.59604,100,881.52346
310.58743,100,881.523471
331.13766,100,881.523481
369.0887,100,881.523493
358.82443,100,881.523502
313.47864,100,881.52351
332.77866,100,890.74497
356.3727,100,890.745199
377.45862,100,890.745216
284.42532,100,890.745229
297.6695,100,890.745238
291.92517,100,890.74525
335.34735,100,890.745259
346.66656,100,890.74527
337.83496,100,897.298657
357.35757,100,897.298899
311.14304,100,897.298915
388.11,100,897.298927
362.24805,100,897.298936
352.09857,100,897.298945
253.30666,100,897.298955
360.7835,100,897.298966
307.39148,100,905.52915
315.30228,100,905.529391
332.7793,100,905.529408
320.6073,100,905.52942
280.38513,100,905.529448
305.61993,100,905.529459
333.2527,100,905.52947
380.25745,100,905.529479
363.06296,100,911.746181
316.3574,100,911.74638
383.56528,100,911.746399
345.62534,100,911.746416
281.40396,100,911.746428
310.82834,100,911.74644
209.1798,100,911.746453
308.18735,100,911.746465
351.04248,100,919.659117
292.6947,100,919.659343
313.97525,100,919.659359
385.31604,100,919.659369
366.0398,100,919.659379
372.05844,100,919.659388
348.05444,100,919.659397
327.17996,100,919.659406
342.44345,100,925.413448
322.75507,100,925.413686
344.45178,100,925.413704
342.00418,100,925.413719
280.67517,100,925.413732
267.24826,100,925.413743
400.03934,100,925.413754
299.53482,100,925.413764
335.0894,100,933.2911
286.13205,100,933.29136
354.40997,100,933.291389
327.15756,100,933.291407
347.94662,100,933.291425
280.96295,100,933.291444
328.67023,100,933.291459
336.0089,100,933.291474
298.856,100,941.420843
356.0675,100,941.421086
310.67508,100,941.421105
298.85306,100,941.42112
244.232,100,941.421132
