#{"t_start": 1783697779.6788046, "env_id": null}
r,l,t
293.27066,100,394.499884
263.4136,100,394.499949
316.65942,100,394.499963
301.29755,100,394.499973
295.0976,100,397.966827
336.25275,100,397.966893
279.05658,100,397.966912
355.62613,100,397.966924
239.5047,100,401.253539
288.29166,100,401.253605
368.68994,100,401.25362
285.41748,100,401.253631
293.17386,100,404.483687
326.64053,100,404.483752
315.06757,100,404.483766
263.89948,100,404.483775
331.3839,100,408.191442
289.82263,100,408.191511
365.38184,100,408.191526
341.19818,100,408.191537
321.82632,100,411.191802
360.4467,100,411.191879
359.28897,100,411.191896
293.0134,100,411.19191
285.93185,100,414.502267
330.5049,100,414.502336
354.46268,100,414.502351
356.74542,100,414.502362
242.79636,100,417.66676
276.87823,100,417.666824
301.95175,100,417.666839
340.4848,100,417.666849
261.90778,100,421.16879
181.57257,100,421.168858
347.48904,100,421.168874
286.30045,100,421.168885
378.13666,100,424.669419
354.29926,100,424.669487
144.23337,100,424.669503
329.5052,100,424.669513
341.81546,100,427.932754
217.9158,100,427.932822
270.17432,100,427.932838
257.80832,100,427.932849
290.24072,100,431.254035
259.44302,100,431.254103
311.28857,100,431.254119
345.29648,100,431.254131
359.46188,100,434.847623
357.66412,100,434.847687
341.63412,100,434.847706
274.28537,100,434.847716
222.59544,100,438.307456
340.5168,100,438.307563
360.75388,100,438.307581
282.13556,100,438.307592
315.91034,100,442.429664
363.74484,100,442.429759
223.06224,100,442.42978
273.4213,100,442.429797
202.66823,100,445.506498
139.55247,100,445.506562
181.70969,100,445.506575
124.661064,100,445.506584
299.1178,100,449.136287
281.7472,100,449.136349
237.64667,100,449.136364
332.61676,100,449.136375
290.5208,100,452.311387
323.338,100,452.311449
250.82002,100,452.311464
306.13358,100,452.311474
263.50284,100,455.600975
287.53604,100,455.601043
295.76855,100,455.601059
336.06326,100,455.60107
225.18097,100,458.777273
288.62668,100,458.777339
294.3415,100,458.777354
227.61241,100,458.777364
269.115,100,462.52128
295.97647,100,462.521347
194.88623,100,462.521362
245.0332,100,462.521373
179.53246,100,465.783757
230.12964,100,465.783824
334.61926,100,465.783838
292.8591,100,465.783849
294.4401,100,468.856388
342.96027,100,468.85644
316.11948,100,468.856455
286.30408,100,468.856465
284.02658,100,472.092853
379.81287,100,472.092916
288.82495,100,472.092931
275.0902,100,472.092942
304.4505,100,475.545663
264.56235,100,475.545736
285.8861,100,475.545749
282.75266,100,475.545758
325.21356,100,478.792015
162.62524,100,478.792075
277.33017,100,478.792087
303.19534,100,478.792095
222.80154,100,482.130127
302.71378,100,482.130189
339.60327,100,482.130202
273.14212,100,482.130211
233.57343,100,485.90713
250.11757,100,485.907194
274.72028,100,485.907208
271.67593,100,485.907219
163.35751,100,489.389884
144.64522,100,489.38995
165.28435,100,489.389965
293.4349,100,489.389976
257.26056,100,492.54096
259.81802,100,492.541025
268.48236,100,492.541039
257.13995,100,492.54105
354.7668,100,496.064789
320.95554,100,496.064842
275.97607,100,496.064854
289.74463,100,496.064863
266.72003,100,499.42103
301.75464,100,499.42109
300.1089,100,499.421102
287.46164,100,499.421111
306.41922,100,502.803002
287.6805,100,502.803069
270.15518,100,502.803083
370.47797,100,502.803094
275.21918,100,506.008578
253.35246,100,506.008659
287.76007,100,506.008695
281.35352,100,506.008717
291.7226,100,509.976626
347.7099,100,509.976697
350.0308,100,509.976715
270.1238,100,509.976726
333.9288,100,514.082749
360.13953,100,514.082814
358.8191,100,514.082829
348.82306,100,514.082839
320.3721,100,517.875168
341.12128,100,517.875229
351.28766,100,517.875241
365.67288,100,517.87525
385.95926,100,522.502286
382.55563,100,522.502363
331.03183,100,522.502378
368.7409,100,522.50239
370.91638,100,526.09917
291.0821,100,526.099228
355.37134,100,526.099241
223.28133,100,526.09925
339.47394,100,529.881391
363.8733,100,529.881455
333.5033,100,529.881469
366.21448,100,529.88148
368.3689,100,534.191873
364.5863,100,534.191936
339.5193,100,534.191952
387.14612,100,534.191975
376.3684,100,537.536828
357.08066,100,537.536892
326.0616,100,537.536907
379.40372,100,537.536918
389.1175,100,540.986389
379.2736,100,540.986451
342.06845,100,540.986464
338.7804,100,540.986473
396.08618,100,544.360618
322.29633,100,544.360682
364.68683,100,544.360697
388.63293,100,544.360706
377.82974,100,549.455376
345.19232,100,549.45544
347.27518,100,549.455454
377.679,100,549.455465
373.3936,100,552.984785
345.81104,100,552.984851
369.95456,100,552.984866
292.28653,100,552.984877
356.07642,100,556.37431
333.35074,100,556.374374
370.8244,100,556.374389
384.48517,100,556.3744
378.415,100,560.027843
351.2105,100,560.027913
293.44196,100,560.027928
338.81848,100,560.027939
319.0727,100,564.117891
361.8976,100,564.117958
384.27094,100,564.117972
357.18552,100,564.117984
369.67337,100,567.527623
380.05353,100,567.527695
368.63522,100,567.527713
385.10522,100,567.527725
388.51132,100,571.355326
370.5006,100,571.355392
385.631,100,571.355407
369.3237,100,571.355418
269.21176,100,574.688495
356.04944,100,574.68856
357.12762,100,574.688575
362.29153,100,574.688585
348.0652,100,579.312909
279.9559,100,579.312977
360.8446,100,579.312993
272.87213,100,579.313004
267.04282,100,582.756856
333.37903,100,582.756939
349.94476,100,582.756966
344.46164,100,582.756985
154.491,100,586.867516
324.6142,100,586.867581
361.49298,100,586.867596
341.21368,100,586.867606
256.50168,100,590.368544
289.6252,100,590.368608
172.06233,100,590.368621
283.39743,100,590.36863
360.93246,100,594.370144
217.2499,100,594.37021
357.92664,100,594.370225
354.4545,100,594.370235
329.85196,100,597.743484
354.64862,100,597.743549
382.17447,100,597.743564
311.35294,100,597.743574
379.61752,100,600.900263
365.17145,100,600.90033
346.8483,100,600.900347
310.49765,100,600.900357
388.7951,100,605.561414
388.0384,100,605.561476
352.96527,100,605.561491
392.61853,100,605.561501
357.75833,100,609.665145
355.03336,100,609.66521
199.87129,100,609.665225
289.1088,100,609.665236
321.91153,100,613.659757
359.57285,100,613.65982
207.88988,100,613.659834
356.53036,100,613.659844
364.5783,100,617.092304
362.0173,100,617.092372
330.57758,100,617.092388
347.1593,100,617.0924
359.7954,100,620.650868
386.29126,100,620.650952
364.0505,100,620.650977
326.50415,100,620.650997
341.99692,100,624.947276
365.6273,100,624.947341
376.98462,100,624.947356
337.25528,100,624.947367
360.21744,100,628.377467
376.53223,100,628.377532
375.25327,100,628.377547
325.2329,100,628.377557
275.3964,100,631.684346
352.43976,100,631.684407
320.90002,100,631.684419
363.98508,100,631.684428
373.7658,100,635.173343
375.96555,100,635.17341
379.67996,100,635.173424
349.08463,100,635.173435
349.16333,100,639.359188
350.5248,100,639.359253
376.7541,100,639.359267
360.04477,100,639.359278
394.7986,100,643.103723
360.68463,100,643.103789
299.04025,100,643.103805
339.50156,100,643.103816
277.27313,100,646.980932
361.45117,100,646.980996
342.08636,100,646.981012
381.39392,100,646.981022
364.16235,100,651.126899
392.386,100,651.126966
386.12784,100,651.12698
341.9436,100,651.126991
365.6571,100,654.896498
362.1277,100,654.896568
387.17145,100,654.896584
289.1277,100,654.896595
374.0051,100,658.576526
389.36972,100,658.576591
320.99197,100,658.576606
344.4376,100,658.576616
275.80368,100,662.29504
373.26352,100,662.295103
368.41132,100,662.295118
366.063,100,662.295129
321.27972,100,665.600779
352.31024,100,665.600843
353.0897,100,665.600858
351.9424,100,665.60087
373.35712,100,669.699155
383.7624,100,669.699225
387.97864,100,669.699241
343.2367,100,669.699253
395.60278,100,672.92305
319.65317,100,672.923117
378.37677,100,672.923131
285.5737,100,672.923141
405.05844,100,676.383173
352.95856,100,676.383234
372.3562,100,676.383246
357.8191,100,676.383255
388.40454,100,679.891136
239.13783,100,679.8912
363.58932,100,679.891215
380.2366,100,679.891226
380.77185,100,683.492391
392.40582,100,683.492456
360.7268,100,683.492471
287.5272,100,683.492482
364.75952,100,687.231324
375.3723,100,687.231387
371.73596,100,687.231401
380.75446,100,687.231411
353.07388,100,690.759948
364.68204,100,690.760016
385.73706,100,690.760031
324.87653,100,690.760042
387.9565,100,694.423717
319.6274,100,694.423777
361.82416,100,694.42379
386.07358,100,694.4238
389.65857,100,698.103589
379.60577,100,698.103655
388.73987,100,698.10367
316.7919,100,698.103711
357.08813,100,701.982277
383.997,100,701.982345
392.61658,100,701.98236
355.27313,100,701.982371
376.67072,100,705.989926
401.34583,100,705.98999
328.91467,100,705.990004
391.00195,100,705.990013
406.56714,100,709.531759
311.18546,100,709.531825
384.38266,100,709.53184
368.61237,100,709.53185
366.74176,100,713.23496
385.55298,100,713.235026
324.73175,100,713.235041
373.67667,100,713.235051
372.5722,100,716.499258
369.60968,100,716.499326
371.44345,100,716.499338
317.23914,100,716.499346
375.58206,100,720.333081
349.3021,100,720.333151
353.86288,100,720.333168
359.0924,100,720.333178
362.5173,100,723.750847
294.88815,100,723.75091
388.47894,100,723.750923
337.94522,100,723.750932
299.65833,100,727.310864
391.54752,100,727.31093
407.21036,100,727.310945
377.67123,100,727.310956
375.52075,100,731.437127
403.06702,100,731.437195
343.73492,100,731.43721
395.0216,100,731.437221
387.3668,100,735.122421
378.4414,100,735.122486
360.4108,100,735.122501
374.23602,100,735.122512
381.1029,100,738.481685
377.54688,100,738.481747
366.97827,100,738.481759
345.46234,100,738.481769
384.41388,100,742.74428
377.1,100,742.744342
359.02264,100,742.744357
392.5201,100,742.744368
385.2393,100,746.008491
413.57614,100,746.008558
386.26752,100,746.008573
385.56418,100,746.008584
348.61142,100,749.474196
386.95374,100,749.474255
368.60315,100,749.47427
405.24213,100,749.474282
378.00552,100,752.841812
370.45343,100,752.84188
333.88278,100,752.841896
344.54623,100,752.841907
133.15938,100,756.563854
343.24368,100,756.563921
180.59004,100,756.563937
364.67416,100,756.563947
329.95068,100,760.407665
192.57318,100,760.407734
354.89987,100,760.407747
226.18422,100,760.407755
290.80887,100,764.52796
363.60388,100,764.528025
354.79324,100,764.528039
348.54907,100,764.52805
391.76733,100,768.896569
301.49976,100,768.896635
308.63824,100,768.89665
362.14337,100,768.896661
138.74571,100,772.778305
310.3341,100,772.778387
130.65085,100,772.778411
321.31284,100,772.778432
198.29887,100,776.061241
327.60544,100,776.061305
393.8615,100,776.06132
223.92216,100,776.061331
330.08987,100,779.697904
366.25403,100,779.697971
385.84802,100,779.697986
393.31573,100,779.697996
291.9937,100,783.926495
366.68625,100,783.926558
330.35132,100,783.926574
388.36792,100,783.926584
375.72983,100,787.881198
380.11755,100,787.881258
305.57693,100,787.881273
396.53055,100,787.881284
285.43985,100,791.137483
387.42114,100,791.13755
175.46097,100,791.137567
382.54932,100,791.137577
348.35077,100,794.260612
351.2006,100,794.260692
360.8418,100,794.260712
326.41132,100,794.260723
389.4635,100,797.448701
273.17136,100,797.448763
324.2705,100,797.448778
380.55124,100,797.448786
366.07108,100,801.111476
370.0455,100,801.111543
337.42798,100,801.111557
342.3138,100,801.111568
364.48737,100,804.787921
353.67776,100,804.787987
388.47046,100,804.788001
328.82413,100,804.788012
329.39212,100,807.920612
371.73892,100,807.920684
372.37045,100,807.920709
379.676,100,807.920722
390.00845,100,811.699174
336.43094,100,811.699235
338.29303,100,811.699247
309.22772,100,811.699256
387.84598,100,815.858509
386.5095,100,815.858574
379.32608,100,815.858589
384.31735,100,815.8586
366.17816,100,819.30929
369.39578,100,819.309354
383.2866,100,819.309369
383.00974,100,819.30938
394.05933,100,822.786335
383.4576,100,822.7864
387.58237,100,822.786415
347.73267,100,822.786426
376.1363,100,826.196257
369.00662,100,826.196321
390.75235,100,826.196336
366.1467,100,826.196347
381.06836,100,831.177725
391.11945,100,831.177788
381.03778,100,831.177802
351.5276,100,831.177812
396.04767,100,835.37874
365.5519,100,835.3788
378.82263,100,835.378813
422.48538,100,835.378822
400.93384,100,838.759295
372.9738,100,838.759362
343.59488,100,838.759378
301.881,100,838.75939
351.67502,100,842.803852
380.86267,100,842.803918
391.02576,100,842.803933
383.0786,100,842.803944
290.1735,100,846.28106
353.43774,100,846.281134
372.4159,100,846.28115
317.11966,100,846.281163
367.62076,100,849.909128
354.09622,100,849.909194
323.51736,100,849.909209
386.69742,100,849.909219
387.88635,100,853.746954
385.94583,100,853.747016
382.39508,100,853.747031
341.5546,100,853.747042
384.37207,100,857.147181
374.29132,100,857.147248
319.62946,100,857.147263
355.81793,100,857.147274
336.48376,100,860.975005
341.875,100,860.975075
370.79514,100,860.97509
379.27054,100,860.975101
308.58676,100,864.706841
394.0756,100,864.706908
358.72076,100,864.706923
399.72717,100,864.706933
376.8505,100,868.02316
351.82666,100,868.023225
371.55734,100,868.02324
329.20297,100,868.02325
314.44272,100,871.21561
392.79718,100,871.215684
384.34277,100,871.215704
351.46558,100,871.215715
362.43918,100,875.279786
288.928,100,875.279851
386.7941,100,875.279866
391.77365,100,875.279876
372.1526,100,878.677945
374.75824,100,878.678013
356.50458,100,878.678028
275.19232,100,878.678039
399.39288,100,881.9309
359.44348,100,881.930964
365.77982,100,881.930977
382.66147,100,881.930986
335.50296,100,885.540469
328.10068,100,885.540534
348.95547,100,885.540548
369.59006,100,885.54056
358.8326,100,889.375666
346.52643,100,889.375741
387.38834,100,889.375757
379.46735,100,889.375767
384.90042,100,893.016422
348.41373,100,893.016487
385.61588,100,893.016502
396.33856,100,893.016514
284.2286,100,896.633701
350.84656,100,896.633763
385.04922,100,896.633778
314.60822,100,896.633788
383.23538,100,900.313441
343.95013,100,900.31351
389.13962,100,900.313525
368.77744,100,900.313537
356.21692,100,903.863301
374.88202,100,903.863365
370.27368,100,903.86338
393.12656,100,903.863389
359.51456,100,907.183465
386.96994,100,907.183528
406.8195,100,907.183541
309.74094,100,907.18355
354.42276,100,910.612115
392.90363,100,910.612174
366.85916,100,910.612187
340.96066,100,910.612195
363.21414,100,914.071081
377.21915,100,914.07115
388.2312,100,914.071166
386.18857,100,914.071177
384.8076,100,917.742589
342.3339,100,917.742646
379.45276,100,917.742661
353.27457,100,917.742671
345.01758,100,921.276742
297.37732,100,921.276809
384.10672,100,921.276824
363.99442,100,921.276835
385.05804,100,925.074279
392.83844,100,925.074347
368.05536,100,925.074363
385.57504,100,925.074373
374.33392,100,928.296926
393.74475,100,928.296989
383.14944,100,928.297005
304.12418,100,928.297016
395.0415,100,932.577443
367.9271,100,932.57751
360.72202,100,932.577526
357.01425,100,932.577537
288.1628,100,935.662167
385.99985,100,935.662235
377.40686,100,935.662251
356.3693,100,935.66226
386.03848,100,939.284158
374.5013,100,939.284222
384.98593,100,939.284238
370.5781,100,939.284249
369.16443,100,942.868891
353.81125,100,942.868958
360.94058,100,942.868974
366.73926,100,942.868985
347.6754,100,946.441118
373.48557,100,946.441181
366.71658,100,946.441196
356.50412,100,946.441207
372.32632,100,950.126081
334.04282,100,950.126147
374.97653,100,950.126163
364.61127,100,950.126174
363.26263,100,953.725832
373.14816,100,953.725896
343.4051,100,953.725909
371.15942,100,953.725918
380.68033,100,957.589656
377.50406,100,957.589735
352.2791,100,957.589753
372.8577,100,957.589764
316.11066,100,962.146264
392.2151,100,962.146332
403.15656,100,962.146348
397.29465,100,962.146359
387.60437,100,965.568893
400.21085,100,965.568959
401.48758,100,965.568973
339.5956,100,965.568984
364.86368,100,968.895905
384.3873,100,968.895967
400.3832,100,968.895982
333.2695,100,968.895993
383.9502,100,972.412513
364.507,100,972.41258
366.51822,100,972.412596
337.86636,100,972.412608
392.19885,100,976.577623
394.6002,100,976.577694
389.9471,100,976.577713
394.18015,100,976.577723
387.84042,100,980.212535
379.24252,100,980.212597
348.3413,100,980.212609
363.67276,100,980.212618
390.12842,100,983.543515
353.9094,100,983.54358
374.03064,100,983.543594
392.5196,100,983.543603
333.23706,100,986.877354
389.68768,100,986.877419
390.3452,100,986.877433
386.83585,100,986.877442
393.32825,100,991.358486
380.72476,100,991.358552
371.0474,100,991.358567
377.3897,100,991.358578
387.72943,100,994.867459
348.49524,100,994.867524
346.54538,100,994.867538
392.0429,100,994.867548
354.29852,100,998.093504
368.2391,100,998.093567
384.92523,100,998.09358
394.4347,100,998.093589
346.27194,100,1001.237556
347.54007,100,1001.237619
321.13098,100,1001.237632
352.83942,100,1001.237641
364.62604,100,1005.26412
381.10037,100,1005.264188
358.7398,100,1005.2642
382.73416,100,1005.26421
387.58194,100,1008.357061
311.8087,100,1008.357129
385.9609,100,1008.357144
343.25662,100,1008.357156
367.65912,100,1011.622497
313.4634,100,1011.622564
