#{"t_start": 1782866252.1529994, "env_id": null}
r,l,t
289.23004,100,665.074462
289.20798,100,665.074598
283.7297,100,665.074639
280.819,100,665.074687
232.67451,100,673.329552
235.57716,100,673.329685
275.2809,100,673.329754
248.7654,100,673.329798
190.48734,100,683.171058
279.9433,100,683.171192
281.9284,100,683.171231
193.93025,100,683.171265
269.61438,100,691.522563
291.36337,100,691.522705
197.03398,100,691.522746
289.23105,100,691.522779
294.71307,100,700.373624
278.41443,100,700.373793
297.10138,100,700.373841
147.08035,100,700.373878
291.62366,100,709.412008
283.55832,100,709.412181
279.9272,100,709.412224
233.5503,100,709.412258
290.70886,100,719.374144
247.70386,100,719.374336
208.83469,100,719.374377
276.7298,100,719.374411
282.27933,100,728.343354
266.3879,100,728.343496
295.00323,100,728.343536
203.33957,100,728.343569
254.89339,100,737.15444
296.20023,100,737.154567
283.247,100,737.154608
288.78082,100,737.154641
292.4936,100,745.397307
256.88022,100,745.397445
280.06995,100,745.397501
238.40157,100,745.397533
285.58426,100,755.321867
291.52563,100,755.322011
291.6074,100,755.322067
287.99963,100,755.322116
282.05887,100,764.322109
287.34662,100,764.3223
222.09482,100,764.322342
233.9328,100,764.322377
284.63968,100,773.19421
270.80933,100,773.194436
293.5829,100,773.194485
277.6952,100,773.194526
293.67572,100,783.22936
291.9642,100,783.2296
283.69278,100,783.229638
288.63034,100,783.229683
244.7269,100,792.822991
309.31024,100,792.823235
279.30573,100,792.823291
287.9596,100,792.823333
197.27597,100,802.512014
346.2211,100,802.512254
296.24634,100,802.512297
258.61996,100,802.512332
298.56506,100,811.533304
295.5989,100,811.533509
302.33923,100,811.53355
296.51056,100,811.533583
230.27763,100,820.594904
285.26392,100,820.59513
305.47543,100,820.595172
270.00302,100,820.595206
284.84827,100,829.910043
262.578,100,829.910181
286.06604,100,829.910221
282.93158,100,829.910254
284.60352,100,839.061106
274.58395,100,839.061309
291.45605,100,839.061348
247.80954,100,839.06138
292.7151,100,848.243384
297.1824,100,848.243589
234.43869,100,848.243632
280.0505,100,848.243667
286.7167,100,856.788829
290.5778,100,856.788965
293.3009,100,856.789011
220.59082,100,856.789049
316.22995,100,869.116168
235.45168,100,869.116396
320.40784,100,869.116445
212.27971,100,869.116486
310.85428,100,879.878032
292.66373,100,879.878274
313.8008,100,879.878324
293.72202,100,879.878363
278.11584,100,890.371034
263.95322,100,890.371272
280.83752,100,890.37132
257.12604,100,890.37136
284.0757,100,900.265075
292.55957,100,900.265319
273.32034,100,900.265369
282.48376,100,900.265407
269.8202,100,910.98071
296.68243,100,910.980862
257.18558,100,910.98091
304.0383,100,910.980948
194.33604,100,921.584284
285.93137,100,921.58452
220.66971,100,921.584569
275.9572,100,921.584609
282.1061,100,932.11911
308.89688,100,932.119254
312.83493,100,932.119302
203.60165,100,932.119341
299.4891,100,942.482864
190.73631,100,942.483005
284.34668,100,942.483052
280.42624,100,942.483091
130.9707,100,954.551101
347.72272,100,954.551288
292.88882,100,954.551335
315.36902,100,954.551374
330.6936,100,966.09346
300.39407,100,966.093667
202.91722,100,966.093716
289.85886,100,966.093784
308.68478,100,977.474977
281.82123,100,977.475116
319.87827,100,977.475162
252.08224,100,977.475201
259.63043,100,988.066475
317.43634,100,988.066621
242.83324,100,988.066667
212.1329,100,988.066706
325.67587,100,999.317943
313.97177,100,999.318095
325.0177,100,999.318141
303.19107,100,999.318182
302.81378,100,1010.690753
205.50185,100,1010.690896
292.38104,100,1010.690943
321.264,100,1010.690982
315.09174,100,1022.61168
326.9142,100,1022.611859
254.9464,100,1022.611906
239.05121,100,1022.611944
284.58694,100,1032.533747
185.93286,100,1032.533977
304.643,100,1032.534025
270.5381,100,1032.534064
236.93546,100,1044.083852
142.18787,100,1044.084092
311.83618,100,1044.08414
243.11336,100,1044.084179
313.1291,100,1055.385066
354.94168,100,1055.385303
317.15585,100,1055.385353
310.79834,100,1055.385393
276.71292,100,1067.040592
313.69727,100,1067.040975
310.66785,100,1067.041073
281.56287,100,1067.041151
191.20674,100,1077.954404
252.08507,100,1077.954805
222.90962,100,1077.954903
202.29921,100,1077.954982
218.59119,100,1090.468982
239.79099,100,1090.469231
275.9751,100,1090.46928
319.3765,100,1090.469321
234.08116,100,1101.303587
329.15536,100,1101.303828
333.566,100,1101.303877
294.1872,100,1101.303915
188.45383,100,1111.608907
203.28539,100,1111.609112
265.8606,100,1111.60916
257.01428,100,1111.609199
181.2543,100,1121.968989
195.34232,100,1121.969142
155.49959,100,1121.969192
133.65332,100,1121.969256
205.2267,100,1133.44558
193.72766,100,1133.445834
258.18094,100,1133.445886
182.71227,100,1133.445928
154.75624,100,1144.053965
172.9254,100,1144.054205
283.4408,100,1144.054254
177.27083,100,1144.054292
240.28667,100,1154.85486
174.14537,100,1154.855102
191.10402,100,1154.855153
203.34361,100,1154.855194
130.56114,100,1165.367851
195.47687,100,1165.368005
154.02455,100,1165.368052
197.78427,100,1165.36809
156.04758,100,1176.978811
232.92754,100,1176.979033
167.4385,100,1176.979083
156.71405,100,1176.979124
200.41394,100,1189.001574
370.1042,100,1189.001829
217.10004,100,1189.001881
197.7372,100,1189.001922
192.20158,100,1200.135807
244.40242,100,1200.136057
206.6665,100,1200.136105
167.05415,100,1200.136144
207.95212,100,1210.625179
246.8359,100,1210.62533
201.51848,100,1210.625376
185.28017,100,1210.625415
152.87714,100,1221.573129
171.05228,100,1221.573375
157.62404,100,1221.573425
168.06386,100,1221.573466
176.589,100,1233.260773
136.07257,100,1233.260922
180.41684,100,1233.260969
233.20381,100,1233.261008
172.4855,100,1243.036354
90.22245,100,1243.036492
215.98024,100,1243.036538
165.12218,100,1243.036577
137.97818,100,1253.38509
135.24464,100,1253.385224
111.98516,100,1253.38528
108.32589,100,1253.385326
164.378,100,1264.540788
180.84827,100,1264.541095
171.88728,100,1264.541167
131.02518,100,1264.541231
163.22299,100,1275.157732
182.83676,100,1275.157896
200.60751,100,1275.157944
182.42325,100,1275.157983
146.03773,100,1285.042975
171.3811,100,1285.043127
128.63762,100,1285.043173
154.79509,100,1285.043211
157.42236,100,1295.438537
195.6662,100,1295.438687
142.54004,100,1295.438734
151.08142,100,1295.438772
133.29779,100,1306.378863
105.67797,100,1306.379002
136.85861,100,1306.379049
150.05988,100,1306.379087
165.17914,100,1317.08862
152.51729,100,1317.088773
190.6644,100,1317.08882
178.83424,100,1317.088861
230.93074,100,1327.094605
233.44194,100,1327.094752
198.19083,100,1327.0948
138.9386,100,1327.09484
136.34372,100,1336.570014
90.70536,100,1336.570245
232.46652,100,1336.570292
134.55826,100,1336.570331
184.64487,100,1347.602029
143.41814,100,1347.602175
199.7018,100,1347.602221
179.59818,100,1347.602259
117.44181,100,1358.060198
232.33266,100,1358.060353
130.27081,100,1358.060399
226.68587,100,1358.060439
166.7808,100,1368.614244
69.686874,100,1368.614375
141.01402,100,1368.614421
154.33672,100,1368.61446
130.9435,100,1378.193907
189.07994,100,1378.194057
139.23924,100,1378.194103
154.54553,100,1378.194142
132.02264,100,1388.871858
229.44844,100,1388.87201
203.49593,100,1388.872057
262.66983,100,1388.872096
229.90642,100,1399.436629
158.81194,100,1399.436863
253.03795,100,1399.436912
155.90419,100,1399.436952
183.16904,100,1409.423757
220.3738,100,1409.423995
251.01228,100,1409.424045
127.76186,100,1409.424086
122.05754,100,1420.231529
180.14308,100,1420.231686
186.7856,100,1420.231735
175.88376,100,1420.231775
126.873604,100,1431.333837
180.9789,100,1431.33407
61.00222,100,1431.334119
148.56268,100,1431.334158
150.95659,100,1441.424394
149.46083,100,1441.42454
164.68275,100,1441.424587
113.13647,100,1441.424626
168.88988,100,1451.729961
247.92938,100,1451.730114
141.0904,100,1451.730162
138.25487,100,1451.730203
170.83665,100,1462.888566
59.47661,100,1462.888781
157.33362,100,1462.888831
161.3382,100,1462.888872
167.10251,100,1474.412529
166.40092,100,1474.412741
239.62434,100,1474.41279
158.25287,100,1474.412831
123.29566,100,1484.429602
94.21811,100,1484.429767
106.58243,100,1484.429824
132.21405,100,1484.429867
183.16382,100,1495.351805
113.10651,100,1495.351956
119.37084,100,1495.352004
150.25227,100,1495.352044
160.79645,100,1505.942678
154.945,100,1505.942829
136.9627,100,1505.942877
96.328476,100,1505.942917
169.63506,100,1518.967917
101.557625,100,1518.968067
160.0021,100,1518.968113
151.30551,100,1518.968152
143.96239,100,1529.817979
148.88588,100,1529.818137
141.09895,100,1529.818185
135.4164,100,1529.818223
143.37442,100,1540.578347
159.67848,100,1540.578529
168.43057,100,1540.578577
114.90659,100,1540.578615
140.14584,100,1552.274171
130.33733,100,1552.274374
156.9041,100,1552.274424
90.436775,100,1552.274465
114.92802,100,1563.33313
149.15988,100,1563.333268
158.01895,100,1563.333313
156.95265,100,1563.33335
156.36743,100,1573.782516
155.49475,100,1573.782661
158.33315,100,1573.78271
146.39189,100,1573.782767
149.9402,100,1584.580918
132.81346,100,1584.581055
150.99625,100,1584.5811
158.9745,100,1584.58114
180.69614,100,1595.523531
143.85982,100,1595.523685
146.6633,100,1595.523732
245.96396,100,1595.523771
137.58496,100,1606.786987
162.38239,100,1606.787136
171.47588,100,1606.787184
185.61536,100,1606.787225
130.95183,100,1616.626921
103.45124,100,1616.627071
171.34438,100,1616.627119
147.62498,100,1616.62716
183.21857,100,1627.080639
141.82182,100,1627.080789
179.17325,100,1627.080838
146.27951,100,1627.080878
271.23062,100,1639.113166
206.35437,100,1639.113308
203.54709,100,1639.113353
235.82092,100,1639.113391
295.4533,100,1652.001678
291.2064,100,1652.001835
175.12482,100,1652.001898
259.7105,100,1652.001943
250.18736,100,1662.47355
239.1416,100,1662.473711
109.28235,100,1662.473783
140.91745,100,1662.473827
174.73428,100,1673.846193
260.02213,100,1673.846348
334.1669,100,1673.846397
340.2002,100,1673.846439
199.28563,100,1690.763784
225.15584,100,1690.763969
218.12543,100,1690.764017
376.44717,100,1690.764055
234.19713,100,1702.000235
283.25958,100,1702.000436
240.73656,100,1702.000485
174.57999,100,1702.000524
294.62625,100,1712.259401
283.81076,100,1712.259554
259.71228,100,1712.259599
322.63992,100,1712.259639
285.45883,100,1722.574407
253.70111,100,1722.574559
284.56424,100,1722.574607
254.90431,100,1722.574646
292.83234,100,1732.988038
350.6249,100,1732.988171
180.05307,100,1732.988217
285.09146,100,1732.988256
297.1661,100,1744.417359
130.10693,100,1744.417497
301.47113,100,1744.417542
264.87277,100,1744.41758
315.03986,100,1754.352644
244.08554,100,1754.352801
202.8534,100,1754.352848
134.90599,100,1754.352886
166.91782,100,1766.794284
320.51996,100,1766.794524
320.80505,100,1766.794572
262.16074,100,1766.794612
288.4377,100,1776.937391
308.6313,100,1776.93763
296.9632,100,1776.937677
315.41495,100,1776.937715
284.7037,100,1788.206398
134.2922,100,1788.20653
195.283,100,1788.206576
79.175415,100,1788.206613
278.39642,100,1798.445879
300.72632,100,1798.446127
304.29938,100,1798.446174
269.4641,100,1798.446211
227.52216,100,1808.058241
333.33325,100,1808.058371
213.37221,100,1808.058416
282.1342,100,1808.058453
232.961,100,1818.184531
329.41443,100,1818.184669
267.49466,100,1818.184716
293.1427,100,1818.184755
251.18974,100,1829.51202
305.18167,100,1829.512157
329.50906,100,1829.512204
253.56009,100,1829.512242
223.61113,100,1839.753535
296.18207,100,1839.753773
280.41766,100,1839.753828
278.0277,100,1839.75387
148.37628,100,1849.802067
274.16776,100,1849.802228
187.8516,100,1849.802274
217.6973,100,1849.802312
262.12268,100,1859.424481
215.53792,100,1859.42463
181.41837,100,1859.424677
184.3111,100,1859.424715
243.0711,100,1870.096703
189.31712,100,1870.096852
203.42545,100,1870.096897
339.23456,100,1870.096934
147.69522,100,1880.077687
247.20909,100,1880.077854
216.82794,100,1880.077901
131.80489,100,1880.07794
172.78493,100,1890.512688
212.39886,100,1890.512836
288.36325,100,1890.512883
219.70969,100,1890.512922
226.21954,100,1900.882746
250.2161,100,1900.882896
251.91364,100,1900.882944
214.7363,100,1900.882983
212.77414,100,1911.896577
198.29079,100,1911.896735
168.69061,100,1911.896783
233.13876,100,1911.896822
178.837,100,1922.048285
182.54185,100,1922.048501
186.21155,100,1922.048549
199.73517,100,1922.048588
195.1851,100,1932.878995
148.69838,100,1932.879159
215.5861,100,1932.879206
198.2089,100,1932.879244
215.50414,100,1942.596674
207.16512,100,1942.596817
313.31287,100,1942.596864
338.56766,100,1942.596903
242.52892,100,1954.522554
240.63776,100,1954.522696
189.58238,100,1954.522761
194.50677,100,1954.522801
278.39282,100,1965.359617
273.492,100,1965.359764
176.70747,100,1965.359812
288.28754,100,1965.359852
240.11494,100,1975.888509
223.4406,100,1975.888662
261.8007,100,1975.888709
267.2379,100,1975.888748
241.7942,100,1986.881511
220.11206,100,1986.881663
280.93405,100,1986.881711
348.21017,100,1986.88179
178.48154,100,1998.164118
237.60057,100,1998.164255
217.74753,100,1998.164303
201.40749,100,1998.164343
283.47012,100,2008.392283
215.97322,100,2008.392423
299.9395,100,2008.392471
307.04733,100,2008.39251
227.6081,100,2018.498897
307.81943,100,2018.499034
273.8886,100,2018.499082
305.99802,100,2018.499122
326.50922,100,2029.021226
301.65244,100,2029.02139
316.42325,100,2029.021439
283.0597,100,2029.021478
260.68332,100,2040.151732
253.25507,100,2040.151884
305.05948,100,2040.151931
153.25777,100,2040.15197
221.32535,100,2051.794294
296.26355,100,2051.794449
230.86398,100,2051.794497
323.73395,100,2051.794537
242.45229,100,2063.304678
280.492,100,2063.304883
259.30936,100,2063.304932
331.04184,100,2063.304974
267.80322,100,2073.175296
292.51083,100,2073.175461
304.2418,100,2073.17551
327.0751,100,2073.17555
349.0283,100,2085.122249
343.15872,100,2085.122393
357.21198,100,2085.122442
318.23572,100,2085.122481
267.74634,100,2095.849492
246.70097,100,2095.849646
248.83235,100,2095.849694
324.4561,100,2095.84975
302.39896,100,2105.694248
289.35214,100,2105.6944
341.93872,100,2105.694447
323.97052,100,2105.694487
273.84436,100,2116.241333
293.4329,100,2116.241484
294.16205,100,2116.241531
248.53685,100,2116.241572
158.33073,100,2127.699706
237.19968,100,2127.699855
159.26753,100,2127.699902
181.10553,100,2127.699941
168.38004,100,2138.038628
183.21272,100,2138.038776
348.96356,100,2138.038823
184.27042,100,2138.038864
304.5943,100,2149.326832
314.32834,100,2149.326973
314.65985,100,2149.327022
322.94455,100,2149.327063
223.75743,100,2159.921718
208.00795,100,2159.921888
221.25563,100,2159.921936
333.44818,100,2159.921975
276.5476,100,2171.377402
341.60938,100,2171.377564
239.97786,100,2171.377613
208.25435,100,2171.377652
304.2603,100,2186.468602
237.763,100,2186.468749
343.67792,100,2186.468797
247.62558,100,2186.468837
325.44748,100,2197.798331
323.576,100,2197.798517
343.5257,100,2197.798566
326.04187,100,2197.798607
324.15952,100,2209.620897
329.09912,100,2209.621101
319.3245,100,2209.621149
359.94305,100,2209.621189
271.67398,100,2221.043087
320.48264,100,2221.04324
345.85413,100,2221.043288
363.2643,100,2221.043328
163.46648,100,2232.806169
311.80948,100,2232.806317
358.8107,100,2232.806365
337.39465,100,2232.806404
317.01837,100,2244.999362
330.59937,100,2244.999506
262.74548,100,2244.999553
345.9565,100,2244.999593
362.5477,100,2255.35546
333.53906,100,2255.355611
334.27097,100,2255.355659
300.6632,100,2255.355698
323.0705,100,2266.556242
344.32318,100,2266.556383
299.48834,100,2266.556431
361.5204,100,2266.556471
365.61328,100,2277.322641
353.8034,100,2277.322779
287.78973,100,2277.322828
362.4337,100,2277.322868
368.40384,100,2287.75787
317.37772,100,2287.758017
313.1381,100,2287.758065
362.88507,100,2287.758104
379.93152,100,2299.323815
364.2329,100,2299.32396
333.5079,100,2299.324009
352.70847,100,2299.32405
367.49997,100,2311.753794
309.3575,100,2311.753947
349.7919,100,2311.753994
340.7372,100,2311.754031
326.96252,100,2322.056262
318.3565,100,2322.056412
337.75723,100,2322.05646
342.9964,100,2322.056501
355.93353,100,2335.169471
372.09808,100,2335.169616
378.9721,100,2335.169662
368.75574,100,2335.1697
355.5301,100,2347.523175
362.4424,100,2347.523383
351.94717,100,2347.52343
374.36176,100,2347.523469
339.38904,100,2361.339572
369.33838,100,2361.339742
336.68832,100,2361.339788
358.8751,100,2361.339827
375.92633,100,2373.07513
366.44894,100,2373.075274
361.623,100,2373.075322
400.17877,100,2373.075362
323.07172,100,2383.483896
358.31595,100,2383.484035
370.2792,100,2383.484082
323.60242,100,2383.484121
374.92166,100,2394.705936
373.10873,100,2394.706075
291.87543,100,2394.706121
380.22116,100,2394.706172
346.1415,100,2406.516818
416.5846,100,2406.516972
374.87552,100,2406.517019
356.8128,100,2406.517059
365.11282,100,2417.521125
381.1283,100,2417.521262
326.5293,100,2417.52131
347.31937,100,2417.52135
361.6862,100,2428.9023
298.05054,100,2428.902452
359.24417,100,2428.902501
247.97978,100,2428.90254
304.66074,100,2441.694093
282.8181,100,2441.694236
427.39847,100,2441.694282
296.7092,100,2441.69432
307.00214,100,2452.527039
268.6893,100,2452.52719
306.9908,100,2452.527237
328.56418,100,2452.527275
263.95813,100,2462.894565
301.15015,100,2462.894725
249.50319,100,2462.894771
251.3118,100,2462.894808
292.818,100,2472.76956
291.7293,100,2472.769712
352.36325,100,2472.769785
297.98804,100,2472.76983
295.0233,100,2483.454299
335.03494,100,2483.454487
294.9651,100,2483.454535
329.31262,100,2483.454573
326.41068,100,2494.570195
285.4791,100,2494.570381
273.08536,100,2494.57043
306.9336,100,2494.57047
357.2379,100,2505.04768
303.36926,100,2505.047819
329.97787,100,2505.047867
359.74753,100,2505.047906
337.08527,100,2516.64443
366.55878,100,2516.644566
337.4211,100,2516.644613
330.76877,100,2516.644652
336.02365,100,2527.053059
366.53445,100,2527.053204
344.43832,100,2527.05325
338.7698,100,2527.053289
361.5252,100,2538.691437
323.83374,100,2538.691584
355.08,100,2538.691631
377.99152,100,2538.691672
293.86597,100,2549.105068
329.47452,100,2549.105203
309.92673,100,2549.105248
356.99078,100,2549.105287
386.30328,100,2559.866181
346.9458,100,2559.866321
386.6603,100,2559.866368
381.82968,100,2559.866406
315.89337,100,2570.088816
363.65775,100,2570.088959
345.06,100,2570.089008
310.0997,100,2570.089049
361.77203,100,2582.291316
356.63895,100,2582.291469
385.74084,100,2582.291518
355.09833,100,2582.291558
310.90384,100,2592.504988
370.35318,100,2592.505151
331.82394,100,2592.505199
322.40396,100,2592.505239
369.40512,100,2603.517708
376.8506,100,2603.517871
369.63058,100,2603.517917
376.6929,100,2603.517956
342.82474,100,2616.591328
363.13354,100,2616.591517
379.35938,100,2616.591568
377.914,100,2616.591611
322.85175,100,2629.678889
343.13257,100,2629.67907
346.1453,100,2629.679119
354.5581,100,2629.679159
355.06088,100,2640.098838
355.09845,100,2640.098977
363.23843,100,2640.099025
328.8261,100,2640.099064
313.25876,100,2654.139863
372.88324,100,2654.140015
363.22885,100,2654.140063
368.1321,100,2654.140102
333.02466,100,2664.730938
337.2371,100,2664.731078
362.26666,100,2664.731128
342.11032,100,2664.731168
364.72876,100,2676.061347
375.15332,100,2676.061492
358.1727,100,2676.061539
285.38513,100,2676.061579
386.6102,100,2688.483271
359.29712,100,2688.48341
382.0499,100,2688.483455
375.7154,100,2688.483492
349.3974,100,2699.154514
350.99173,100,2699.154664
341.0966,100,2699.15471
378.28952,100,2699.154748
349.2033,100,2709.90525
344.90582,100,2709.905389
349.63428,100,2709.905436
333.1139,100,2709.905475
354.98856,100,2721.785669
350.58963,100,2721.785829
362.12997,100,2721.785874
364.32227,100,2721.785911
354.44122,100,2732.601881
350.23676,100,2732.60205
361.69144,100,2732.602097
375.1448,100,2732.602136
367.24313,100,2743.872905
363.22998,100,2743.873055
359.57098,100,2743.873101
364.6804,100,2743.873138
370.21872,100,2754.735955
368.27335,100,2754.736093
352.62662,100,2754.736139
357.09424,100,2754.736176
344.68402,100,2767.154758
362.85028,100,2767.154984
376.0956,100,2767.155044
335.69296,100,2767.155087
360.5258,100,2777.726993
337.4949,100,2777.727144
358.84445,100,2777.727189
363.34174,100,2777.727227
348.50485,100,2792.015515
352.55148,100,2792.015664
379.78055,100,2792.015709
390.38257,100,2792.015747
370.74048,100,2804.374535
356.2499,100,2804.374681
341.2047,100,2804.374726
354.4396,100,2804.374764
341.24075,100,2815.322605
365.03986,100,2815.32274
328.06378,100,2815.322788
299.7752,100,2815.322827
378.6274,100,2831.012588
371.2113,100,2831.012724
367.74777,100,2831.01277
341.29205,100,2831.012838
344.38403,100,2841.249429
365.8131,100,2841.249577
324.31143,100,2841.249622
367.64984,100,2841.249661
358.4176,100,2853.577498
349.83255,100,2853.577638
364.14594,100,2853.577684
363.5091,100,2853.577722
364.35898,100,2864.759169
312.56857,100,2864.759315
372.77472,100,2864.759361
362.71274,100,2864.759399
