rollout/ep_rew_mean,time/time_elapsed,rollout/success_rate,time/total_timesteps,reward/goal_reward,rollout/ep_len_mean,time/fps,train/std,reward/approach_reward,reward/static_reward,reward/grasp_reward,time/episodes,reward/info_exist_reward,train/critic_aux_loss,train/learning_rate,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/n_updates,train/actor_aux_loss,train/aux_weight,train/target_weight,train/actor_target_loss,train/ent_coef,train/critic_target_loss
168.72015,1188,0.0,52800,0.0,100.0,44,0.027032950893044472,3.212428698386345,0.0,0.0,524,0.24599999999999997,0.23409187095239758,0.0003,28.67455467581749,-18.084033265709877,-18.219038635492325,6528,0.15886342572048306,96.03999999999999,96.03999999999999,0.02894473061314784,0.03196823055623099,0.06014655582839623
168.72015,1188,0.0,52800,,100.0,44,0.027032950893044472,,,,528,,,,,,,,,,,,,
168.06082,1201,0.0,53600,0.0,100.0,44,0.02704901061952114,3.0865172621594787,0.0,0.0,532,0.147,0.23560754652135074,0.0003,28.74633276462555,-18.291776433587074,-18.36686971783638,6592,0.16145106498152018,96.03999999999999,96.03999999999999,0.02772915444802493,0.03145034212502651,0.059232027910184115
168.06082,1201,0.0,53600,,100.0,44,0.02704901061952114,,,,536,,,,,,,,,,,,,
168.83894,1223,0.0,54400,0.0,100.0,44,0.027077164500951767,3.3788455438980076,0.0,0.0,540,0.096,0.22861000313423574,0.0003,28.208084523677826,-19.256472140550613,-19.38056306540966,6720,0.1567072351463139,96.03999999999999,96.03999999999999,0.028742159105604514,0.03042286989511922,0.060647870996035635
168.83894,1223,0.0,54400,,100.0,44,0.027077164500951767,,,,544,,,,,,,,,,,,,
168.26048,1237,0.0,55200,0.0,100.0,44,0.027091458439826965,3.467254026865736,0.0,0.0,548,0.15599999999999997,0.2289312994107604,0.0003,28.275970697402954,-19.46949738264084,-19.41242665052414,6784,0.15661851619370282,96.03999999999999,96.03999999999999,0.02977716812165454,0.02990630394197069,0.061110750248190016
168.26048,1237,0.0,55200,,100.0,44,0.027091458439826965,,,,552,,,,,,,,,,,,,
169.30467,1261,0.0,56000,0.0,100.0,44,0.027120135724544525,3.276046836388837,0.0,0.0,556,0.09,0.23281494295224547,0.0003,28.326130509376526,-20.190933883190155,-18.097657725214958,6912,0.15779712819494307,96.03999999999999,96.03999999999999,0.026656124624423683,0.028928506653755903,0.05747443385189399
169.30467,1261,0.0,56000,,100.0,44,0.027120135724544525,,,,560,,,,,,,,,,,,,
169.13239,1274,0.0,56800,0.0,100.0,44,0.02713465318083763,3.4385389619804694,0.0,0.0,564,0.25799999999999995,0.2281036323402077,0.0003,27.93926727771759,-20.528033554553986,-18.4154904037714,6976,0.15668930229730904,96.03999999999999,96.03999999999999,0.027208937506657094,0.028460127796279266,0.05764472117880359
169.13239,1274,0.0,56800,,100.0,44,0.02713465318083763,,,,568,,,,,,,,,,,,,
171.47693,1296,0.0,57600,0.0,100.0,44,0.027164192870259285,3.2092361078826688,0.0,0.0,572,0.132,0.23331261705607176,0.0003,28.51086062192917,-21.010737597942352,-18.306392192840576,7104,0.1571690186392516,96.03999999999999,96.03999999999999,0.028726117016049102,0.027535220375284553,0.05856449558632448
171.47693,1296,0.0,57600,,100.0,44,0.027164192870259285,,,,576,,,,,,,,,,,,,
173.14813,1319,0.0,58400,0.0,100.0,44,0.027192359790205956,3.646935865417971,0.0,0.0,580,0.204,0.22658339352346957,0.0003,27.859499990940094,-21.765291929244995,-18.149039700627327,7232,0.15660779224708676,96.03999999999999,96.03999999999999,0.027153354021720588,0.02666323140147142,0.058417369436938316
173.14813,1319,0.0,58400,,100.0,44,0.027192359790205956,,,,584,,,,,,,,,,,,,
171.97557,1332,0.0,59200,0.0,100.0,44,0.027207573875784874,3.302521149457421,0.0,0.0,588,0.18899999999999997,0.22572481795214117,0.0003,27.456091672182083,-21.96134442090988,-17.91896240413189,7296,0.1579966126009822,96.03999999999999,96.03999999999999,0.027190920751309022,0.02624633422237821,0.0553491574828513
171.97557,1332,0.0,59200,,100.0,44,0.027207573875784874,,,,592,,,,,,,,,,,,,
173.335,1355,0.0,60000,0.0,100.0,44,0.027236228808760643,3.9802263129032855,0.0,0.0,596,0.26099999999999995,0.2277764508035034,0.0003,27.7967569231987,-22.72177764773369,-18.071133695542812,7424,0.15604712162166834,96.03999999999999,96.03999999999999,0.02678424955229275,0.02542893245117739,0.056306350335944444
173.335,1355,0.0,60000,,100.0,44,0.027236228808760643,,,,600,,,,,,,,,,,,,
173.94366,1368,0.0,60800,0.0,100.0,44,0.027250180020928383,2.9963666065082486,0.0,0.0,604,0.25199999999999995,0.2288959426805377,0.0003,27.174070298671722,-23.1966735124588,-19.043992593884468,7488,0.15990021405741572,94.11919999999999,94.11919999999999,0.02548754046438262,0.025012842466821894,0.05451501766219735
173.94366,1368,0.0,60800,,100.0,44,0.027250180020928383,,,,608,,,,,,,,,,,,,
174.64182,1391,0.0,61600,0.0,100.0,44,0.027281221002340317,3.3589368673050277,0.0,0.0,612,0.12299999999999997,0.22741299797780812,0.0003,27.05711930990219,-24.3096564412117,-17.129929296672344,7616,0.15424617612734437,94.11919999999999,94.11919999999999,0.024504310684278607,0.02423114376142621,0.05466208007419482
174.64182,1391,0.0,61600,,100.0,44,0.027281221002340317,,,,616,,,,,,,,,,,,,
176.4392,1404,0.0,62400,0.0,100.0,44,0.027296388521790504,3.490911789079029,0.0,0.0,620,0.18899999999999997,0.22904555033892393,0.0003,27.210938274860382,-24.46912321448326,-17.746110692620277,7680,0.1558680161833763,94.11919999999999,94.11919999999999,0.024961805786006153,0.023854869476053864,0.053943748644087464
176.4392,1404,0.0,62400,,100.0,44,0.027296388521790504,,,,624,,,,,,,,,,,,,
177.64832,1426,0.0,63200,0.0,100.0,44,0.027327287942171097,3.506232908275686,0.0,0.0,628,0.162,0.22557134181261063,0.0003,26.643941432237625,-24.73873198032379,-17.987788006663322,7808,0.15947977476753294,94.11919999999999,94.11919999999999,0.024318278970895335,0.02309639533632435,0.052126378344837576
177.64832,1426,0.0,63200,,100.0,44,0.027327287942171097,,,,632,,,,,,,,,,,,,
179.57626,1439,0.0,64000,0.0,100.0,44,0.027340520173311234,3.6423699523500512,0.0,0.0,636,0.22499999999999998,0.2257338936906308,0.0003,26.707631081342697,-25.237041264772415,-18.242011174559593,7872,0.15687908907420933,94.11919999999999,94.11919999999999,0.02479726474848576,0.022721087792888284,0.05236124084331095
179.57626,1439,0.0,64000,,100.0,44,0.027340520173311234,,,,640,,,,,,,,,,,,,
179.57799,1463,0.0,64800,0.0,100.0,44,0.027367431670427322,3.2975983583378228,0.0,0.0,644,0.14399999999999996,0.22325949114747345,0.0003,26.329976350069046,-26.07390069961548,-16.1397665143013,8000,0.15510590956546366,94.11919999999999,94.11919999999999,0.023762484444887377,0.02198894732282497,0.051110273227095604
179.57799,1463,0.0,64800,,100.0,44,0.027367431670427322,,,,648,,,,,,,,,,,,,
179.52762,1485,0.0,65600,0.0,100.0,44,0.02739759348332882,2.99684795291093,0.0,0.0,652,0.14699999999999996,0.22384679387323558,0.0003,26.34608483314514,-26.624250650405884,-18.155176989734173,8128,0.15605865977704525,94.11919999999999,94.11919999999999,0.02258298551896587,0.02130617297370918,0.05007375968853012
179.52762,1485,0.0,65600,,100.0,44,0.02739759348332882,,,,656,,,,,,,,,,,,,
179.81067,1498,0.0,66400,0.0,100.0,44,0.02741275168955326,3.7087178283400664,0.0,0.0,660,0.13799999999999998,0.2220074227079749,0.0003,26.251954197883606,-26.77140310406685,-17.39873068779707,8192,0.15506626688875258,94.11919999999999,94.11919999999999,0.024642730480991304,0.020959949324605986,0.05105675966478884
179.81067,1498,0.0,66400,,100.0,44,0.02741275168955326,,,,664,,,,,,,,,,,,,
179.68332,1521,0.0,67200,0.0,100.0,44,0.02744283899664879,3.115498362218917,0.0,0.0,668,0.15,0.22144994349218905,0.0003,26.205353289842606,-27.132089018821716,-16.95144810527563,8320,0.15613764547742903,94.11919999999999,94.11919999999999,0.026121140486793593,0.020319325878517702,0.050860997929703444
179.68332,1521,0.0,67200,,100.0,44,0.02744283899664879,,,,672,,,,,,,,,,,,,
180.21567,1534,0.0,68000,0.0,100.0,44,0.02745811827480793,3.6682969372213097,0.0,0.0,676,0.19499999999999995,0.23899558861739933,0.0003,28.292624294757843,-27.175911128520966,-17.5974190980196,8384,0.15836584568023682,94.11919999999999,94.11919999999999,0.02461122747627087,0.019993183290353045,0.05351338197942823
180.21567,1534,0.0,68000,,100.0,44,0.02745811827480793,,,,680,,,,,,,,,,,,,
182.56209,1558,0.0,68800,0.0,100.0,44,0.027489032596349716,3.6158773791065153,0.0,0.0,684,0.19799999999999998,0.22024281695485115,0.0003,26.17567351460457,-28.038602352142334,-15.602334931492805,8512,0.15565838292241096,94.11919999999999,94.11919999999999,0.024629099789308384,0.019388761167647317,0.051375807903241366
182.56209,1558,0.0,68800,,100.0,44,0.027489032596349716,,,,688,,,,,,,,,,,,,
180.90659,1571,0.0,69600,0.0,100.0,44,0.02750338241457939,3.414138370022091,0.0,0.0,692,0.15,0.2194129356648773,0.0003,26.00343069434166,-28.249913305044174,-16.360201567411423,8576,0.15678404993377626,94.11919999999999,94.11919999999999,0.024363954755244777,0.019092206755885854,0.0504991466877982
180.90659,1571,0.0,69600,,100.0,44,0.02750338241457939,,,,696,,,,,,,,,,,,,
181.24521,1593,0.0,70400,0.0,100.0,44,0.027534175664186478,3.257264751461907,0.0,0.0,700,0.222,0.22118467488326132,0.0003,25.901624530553818,-28.692412704229355,-16.488805316388607,8704,0.15807268721982837,94.11919999999999,94.11919999999999,0.02353333556675352,0.018509860499762,0.047485232062172145
181.24521,1593,0.0,70400,,100.0,44,0.027534175664186478,,,,704,,,,,,,,,,,,,
181.38751,1616,0.0,71200,0.0,100.0,44,0.027564216405153275,3.2956637967692357,0.0,0.0,708,0.041999999999999996,0.2223271280527115,0.0003,26.05824762582779,-29.303366988897324,-15.263906568288803,8832,0.15780074964277446,94.11919999999999,94.11919999999999,0.023037448365357704,0.017943724669748917,0.04773989861132577
181.38751,1616,0.0,71200,,100.0,44,0.027564216405153275,,,,712,,,,,,,,,,,,,
181.58739,1629,0.0,72000,0.0,100.0,44,0.027577901259064674,3.103338985821819,0.0,0.0,716,0.09899999999999999,0.22284387657418847,0.0003,26.149321407079697,-26.200491458177567,-17.48469303548336,8896,0.1863515805453062,94.11919999999999,94.11919999999999,0.028924826270667836,0.017658268887316808,0.04822701419470832
181.58739,1629,0.0,72000,,100.0,44,0.027577901259064674,,,,720,,,,,,,,,,,,,
182.07364,1653,0.0,72800,0.0,100.0,44,0.02760595828294754,3.706868310696837,0.0,0.0,724,0.165,0.21689028944820166,0.0003,25.76541566848755,-29.68840828537941,-17.415889896452427,9024,0.15693714353255928,94.11919999999999,94.11919999999999,0.026535995202721097,0.017115946975536644,0.049730267375707626
182.07364,1653,0.0,72800,,100.0,44,0.02760595828294754,,,,728,,,,,,,,,,,,,
183.09514,1667,0.0,73600,0.0,100.0,44,0.027619460597634315,3.7858004598766946,0.0,0.0,732,0.144,0.21904377010650933,0.0003,25.79025349020958,-29.629006057977676,-16.47386346757412,9088,0.16099610878154635,94.11919999999999,94.11919999999999,0.02643226194777526,0.01683204129221849,0.04802842187928036
183.09514,1667,0.0,73600,,100.0,44,0.027619460597634315,,,,736,,,,,,,,,,,,,
183.4712,1690,0.0,74400,0.0,100.0,44,0.02764805220067501,3.7070788130508094,0.0,0.0,740,0.25799999999999995,0.21704433346167207,0.0003,25.599537909030914,-30.829776912927628,-14.576593808829784,9216,0.1554100955836475,94.11919999999999,94.11919999999999,0.02452282291778829,0.01631880534114316,0.04803190514212474
183.4712,1690,0.0,74400,,100.0,44,0.02764805220067501,,,,744,,,,,,,,,,,,,
185.78131,1703,0.0,75200,0.09857498547208106,100.0,44,0.02766057848930359,3.6895378008702444,0.0,0.39,748,0.18899999999999997,0.21614651498384774,0.0003,25.477729082107544,-31.168681651353836,-15.934615179896355,9280,0.15552168618887663,94.11919999999999,94.11919999999999,0.02422013526665978,0.016073939157649875,0.04697156371548772
185.78131,1703,0.0,75200,,100.0,44,0.02766057848930359,,,,752,,,,,,,,,,,,,
184.9934,1726,0.0,76000,0.0,100.0,44,0.027686020359396935,2.99849823457878,0.0,0.0,756,0.11099999999999997,0.21850476041436195,0.0003,25.88788366317749,-31.355373710393906,-16.062296841293573,9408,0.15773409232497215,94.11919999999999,94.11919999999999,0.025111228387686424,0.015571233161608689,0.04936092795105651
184.9934,1726,0.0,76000,,100.0,44,0.027686020359396935,,,,760,,,,,,,,,,,,,
185.4206,1741,0.0,76800,0.0,100.0,44,0.027699485421180725,3.5132988420395033,0.0,0.0,764,0.26099999999999995,0.21804277366027236,0.0003,25.9395232796669,-31.441359728574753,-15.023503996431828,9472,0.15870487014763057,94.11919999999999,94.11919999999999,0.025826576544204727,0.015330383117543533,0.04976482369238511
185.4206,1741,0.0,76800,,100.0,44,0.027699485421180725,,,,768,,,,,,,,,,,,,
187.08324,1764,0.0,77600,0.0,100.0,43,0.027726877480745316,3.7053437610269877,0.0,0.0,772,0.14699999999999996,0.21478708111681044,0.0003,25.45074874162674,-32.024195343256,-15.67781326919794,9600,0.15783409168943763,94.11919999999999,94.11919999999999,0.026258105062879622,0.014874618776957504,0.04816236725309864
187.08324,1764,0.0,77600,,100.0,43,0.027726877480745316,,,,776,,,,,,,,,,,,,
186.26604,1786,0.0,78400,0.0,100.0,43,0.02775215357542038,3.4886452728310036,0.0,0.0,780,0.20099999999999998,0.2153006000444293,0.0003,25.492479383945465,-32.55175471305847,-15.703344829380512,9728,0.15741112222895026,94.11919999999999,94.11919999999999,0.02533667249372229,0.014415305035072379,0.04691351077053696
186.26604,1786,0.0,78400,,100.0,43,0.02775215357542038,,,,784,,,,,,,,,,,,,
188.13077,1799,0.0,79200,0.0,100.0,44,0.027765441685914993,3.4348176644572668,0.0,0.0,788,0.153,0.21563968574628234,0.0003,25.432462602853775,-32.88060989975929,-15.23536679148674,9792,0.15854108869098127,94.11919999999999,94.11919999999999,0.024846037093084306,0.01419319590786472,0.04671774053713307
188.13077,1799,0.0,79200,,100.0,44,0.027765441685914993,,,,792,,,,,,,,,,,,,
188.17921,1822,0.0,80000,0.0,100.0,43,0.027793457731604576,3.6243964864805505,0.0,0.0,796,0.153,0.21068314369767904,0.0003,25.033317983150482,-33.28385576605797,-13.410990826785564,9920,0.15716792806051672,94.11919999999999,94.11919999999999,0.026599919685395434,0.013793210659059696,0.04706481454195455
188.17921,1822,0.0,80000,,100.0,43,0.027793457731604576,,,,800,,,,,,,,,,,,,
190.73438,1835,0.0,80800,0.0,100.0,44,0.027808791026473045,4.031900684110583,0.0,0.0,804,0.14699999999999996,0.20869036670774221,0.0003,24.294276028871536,-34.44029426574707,-13.501439161598682,9984,0.1529510235413909,92.23681599999999,92.23681599999999,0.025249747006455436,0.01360466200276278,0.04552582954056561
190.73438,1835,0.0,80800,,100.0,44,0.027808791026473045,,,,808,,,,,,,,,,,,,
191.9006,1858,0.0,81600,0.0,100.0,43,0.027833156287670135,2.9032465596177435,0.0,0.0,812,0.08099999999999997,0.2096513060387224,0.0003,24.314159721136093,-34.906334578990936,-14.012617625296116,10112,0.15352743584662676,92.23681599999999,92.23681599999999,0.024934579560067505,0.013196732732467353,0.04539540089899674
191.9006,1858,0.0,81600,,100.0,43,0.027833156287670135,,,,816,,,,,,,,,,,,,
191.95293,1871,0.0,82400,0.0,100.0,44,0.027848007157444954,3.4289777300219826,0.0,0.0,820,0.17099999999999999,0.211674201535061,0.0003,24.63117653131485,-35.218038976192474,-13.788662642240524,10176,0.15189250535331666,92.23681599999999,92.23681599999999,0.025411613765754737,0.013009925853111781,0.0467850835993886
191.95293,1871,0.0,82400,,100.0,44,0.027848007157444954,,,,824,,,,,,,,,,,,,
192.06802,1893,0.0,83200,0.0,100.0,43,0.027874641120433807,4.081988763705635,0.0,0.0,828,0.18899999999999997,0.2116738515906036,0.0003,24.806792080402374,-35.20494747161865,-14.88177365809679,10304,0.15685132844373584,92.23681599999999,92.23681599999999,0.025839998794253916,0.012611703728907742,0.047912704932969064
192.06802,1893,0.0,83200,,100.0,43,0.027874641120433807,,,,832,,,,,,,,,,,,,
193.02303,1917,0.0,84000,0.0,100.0,43,0.02790253981947899,3.8857705306904364,0.0,0.0,836,0.17099999999999999,0.20693309442140162,0.0003,24.15866842865944,-36.16636437177658,-14.046316012740135,10432,0.15160417184233665,92.23681599999999,92.23681599999999,0.025889952506986447,0.012246940837940201,0.04586400423431769
193.02303,1917,0.0,84000,,100.0,43,0.02790253981947899,,,,840,,,,,,,,,,,,,
191.0257,1930,0.0,84800,0.0,100.0,43,0.027912583202123642,3.1041084394209886,0.0,0.0,844,0.087,0.20862061576917768,0.0003,24.328148066997528,-36.35778695344925,-15.75041127949953,10496,0.15253764763474464,92.23681599999999,92.23681599999999,0.025925654859747738,0.012055707746185362,0.04617132997373119
191.0257,1930,0.0,84800,,100.0,43,0.027912583202123642,,,,848,,,,,,,,,,,,,
191.60855,1952,0.0,85600,0.0,100.0,43,0.027936315163969994,3.992924351210888,0.0,0.0,852,0.24899999999999994,0.20592737360857427,0.0003,23.893043339252472,-36.872846364974976,-14.769371833652258,10624,0.1532594475429505,92.23681599999999,92.23681599999999,0.024735493410844356,0.011682026946800761,0.0434684942883905
191.60855,1952,0.0,85600,,100.0,43,0.027936315163969994,,,,856,,,,,,,,,,,,,
189.81688,1966,0.0,86400,0.0,100.0,43,0.02794707380235195,3.347062781273995,0.0,0.0,860,0.129,0.20751291513442993,0.0003,24.227813690900803,-36.96668028831482,-13.972885366529226,10688,0.1532272247131914,92.23681599999999,92.23681599999999,0.026309280889108777,0.011500725755468011,0.045924050093162805
189.81688,1966,0.0,86400,,100.0,43,0.02794707380235195,,,,864,,,,,,,,,,,,,
190.90381,1989,0.0,87200,0.0,100.0,43,0.02797127328813076,3.5447554607572194,0.0,0.0,868,0.18899999999999997,0.20411566807888448,0.0003,23.619501292705536,-37.28619694709778,-12.410537408664823,10816,0.15673288609832525,92.23681599999999,92.23681599999999,0.024319434858625755,0.011184699411387555,0.042571326543111354
190.90381,1989,0.0,87200,,100.0,43,0.02797127328813076,,,,872,,,,,,,,,,,,,
191.0923,2003,0.0,88000,0.0,100.0,43,0.027983687818050385,3.8566407979024886,0.0,0.0,876,0.14100000000000001,0.2029113406315446,0.0003,23.566316455602646,-38.06465530395508,-13.413323894143105,10880,0.1504362926352769,92.23681599999999,92.23681599999999,0.02464595863420982,0.011032246751710773,0.043177512765396386
191.0923,2003,0.0,88000,,100.0,43,0.027983687818050385,,,,880,,,,,,,,,,,,,
193.06697,2025,0.0,88800,0.0,100.0,43,0.028006741777062416,4.253811144968887,0.0,0.0,884,0.25799999999999995,0.20544121833518147,0.0003,23.838917523622513,-38.581828594207764,-12.479929476976395,11008,0.15157624008134007,92.23681599999999,92.23681599999999,0.023236078763147816,0.010721906728576869,0.04321973450714722
193.06697,2025,0.0,88800,,100.0,43,0.028006741777062416,,,,888,,,,,,,,,,,,,
193.55571,2038,0.0,89600,0.0,100.0,43,0.028017261996865273,4.118204342329377,0.0,0.0,892,0.22199999999999995,0.20447933441028,0.0003,23.749752551317215,-38.91352421045303,-12.871055917814374,11072,0.15008887532167137,92.23681599999999,92.23681599999999,0.024405806296272203,0.010575492327916436,0.04259957012254745
193.55571,2038,0.0,89600,,100.0,43,0.028017261996865273,,,,896,,,,,,,,,,,,,
192.16322,2062,0.0,90400,0.0,100.0,43,0.028039444237947464,4.0497030873623565,0.0,0.0,900,0.165,0.20446939603425562,0.0003,23.701940834522247,-38.646182119846344,-12.547127751167864,11200,0.1578291344922036,92.23681599999999,92.23681599999999,0.024639913550345227,0.010275024746078998,0.04232788074295968
192.16322,2062,0.0,90400,,100.0,43,0.028039444237947464,,,,904,,,,,,,,,,,,,
192.67738,2084,0.0,91200,0.0,100.0,43,0.028061987832188606,3.862355678829831,0.0,0.0,908,0.22799999999999998,0.2001607264392078,0.0003,23.338328570127487,-39.871544659137726,-11.23697587940842,11328,0.15143570117652416,92.23681599999999,92.23681599999999,0.02319804376747925,0.009998912049923092,0.042493384215049446
192.67738,2084,0.0,91200,,100.0,43,0.028061987832188606,,,,912,,,,,,,,,,,,,
194.20789,2098,0.0,92000,0.0,100.0,43,0.02806948870420456,3.7608391984328766,0.0,0.0,916,0.11399999999999999,0.20297460327856243,0.0003,23.684682607650757,-40.20476990938187,-11.993652469129302,11392,0.1490651099011302,92.23681599999999,92.23681599999999,0.023740989534417167,0.009871604517684318,0.04318548337323591
194.20789,2098,0.0,92000,,100.0,43,0.02806948870420456,,,,920,,,,,,,,,,,,,
195.259,2121,0.0,92800,0.0,100.0,43,0.028092416003346443,3.6876269883072696,0.0,0.0,924,0.156,0.20424473215825856,0.0003,23.961801677942276,-40.26332551240921,-8.68670234293677,11520,0.15173255652189255,92.23681599999999,92.23681599999999,0.025388797948835418,0.009622519501135685,0.044531993131386116
195.259,2121,0.0,92800,,100.0,43,0.028092416003346443,,,,928,,,,,,,,,,,,,
194.95593,2134,0.0,93600,0.0,100.0,43,0.02810545638203621,3.8609564992219725,0.0,0.0,932,0.15,0.20434149587526917,0.0003,23.75788500905037,-40.632203340530396,-10.72104843147099,11584,0.1525428870227188,92.23681599999999,92.23681599999999,0.024195952646550722,0.009519455648842268,0.042732472298666835
194.95593,2134,0.0,93600,,100.0,43,0.02810545638203621,,,,936,,,,,,,,,,,,,
196.39622,2157,0.0,94400,0.0,100.0,43,0.028125610202550888,4.0653017092176515,0.0,0.0,940,0.19499999999999995,0.19928538519889116,0.0003,23.281008899211884,-40.98224097490311,-12.345598449464887,11712,0.15232758922502398,92.23681599999999,92.23681599999999,0.024601967335911468,0.009262495179427788,0.04244311834918335
196.39622,2158,0.0,94400,,100.0,43,0.028125610202550888,,,,944,,,,,,,,,,,,,
196.9199,2171,0.0,95200,0.0,100.0,43,0.02813328243792057,3.748314848942562,0.0,0.0,948,0.22799999999999998,0.19856849499046803,0.0003,23.27335834503174,-41.143362402915955,-13.603524666279554,11776,0.1516072389204055,92.23681599999999,92.23681599999999,0.025776097580092028,0.009119348265812732,0.04339322494342923
196.9199,2171,0.0,95200,,100.0,43,0.02813328243792057,,,,952,,,,,,,,,,,,,
197.68427,2194,0.0,96000,0.0,100.0,43,0.028151290491223335,3.792032276859727,0.0,0.0,956,0.22499999999999998,0.19814053364098072,0.0003,23.13718557357788,-41.97400778532028,-12.64678153116256,11904,0.15048343408852816,92.23681599999999,92.23681599999999,0.02350662504613865,0.008875724975951016,0.041876926843542606
197.68427,2194,0.0,96000,,100.0,43,0.028151290491223335,,,,960,,,,,,,,,,,,,
198.61407,2217,0.0,96800,0.0,100.0,43,0.028167936950922012,3.7995509594478176,0.0,0.0,964,0.18599999999999997,0.20570229180157185,0.0003,23.94091534614563,-41.91714304685593,-10.688904376933351,12032,0.15554359019733965,92.23681599999999,92.23681599999999,0.02401714243751485,0.00863117360859178,0.041348884522449225
198.61407,2217,0.0,96800,,100.0,43,0.028167936950922012,,,,968,,,,,,,,,,,,,
200.02676,2230,0.0,97600,0.0,100.0,43,0.028179015964269638,3.718546391238815,0.0,0.0,972,0.264,0.20242229430004954,0.0003,23.44390904903412,-42.02606505155563,-11.24402676243335,12096,0.1562773233745247,92.23681599999999,92.23681599999999,0.02455803747579921,0.00852082525670994,0.040973360009957105
200.02676,2230,0.0,97600,,100.0,43,0.028179015964269638,,,,976,,,,,,,,,,,,,
197.5174,2253,0.0,98400,0.0,100.0,43,0.028192948549985886,3.594017582757818,0.0,0.0,980,0.18599999999999997,0.20141064678318799,0.0003,23.464127779006958,-42.88213133811951,-10.590180670842528,12224,0.15276596159674227,92.23681599999999,92.23681599999999,0.024176280538085848,0.008282285125460476,0.04132113014929928
197.5174,2253,0.0,98400,,100.0,43,0.028192948549985886,,,,984,,,,,,,,,,,,,
197.42284,2266,0.0,99200,0.0,100.0,43,0.028201837092638016,4.144949659796773,0.0,0.0,988,0.22499999999999998,0.20016840705648065,0.0003,23.363088309764862,-41.174956023693085,-8.203543367329985,12288,0.17152704764157534,92.23681599999999,92.23681599999999,0.026961393537931144,0.008180673336028121,0.04079992588958703
197.42284,2266,0.0,99200,,100.0,43,0.028201837092638016,,,,992,,,,,,,,,,,,,
199.35693,2289,0.0,100000,0.0,100.0,43,0.02821894735097885,4.330059678134696,0.0,0.0,996,0.3,0.20134250191040337,0.0003,23.427552968263626,-43.70524221658707,-8.590007888153195,12416,0.15185041399672627,92.23681599999999,92.23681599999999,0.023252902625245042,0.007977471148478799,0.040729110507527366
199.35693,2289,0.0,100000,,100.0,43,0.02821894735097885,,,,1000,,,,,,,,,,,,,
201.80492,2303,0.0,100800,0.1073869925415396,100.0,43,0.028225675225257874,4.577665939594841,0.0,0.39,1004,0.264,0.19840736244805157,0.0003,22.586379528045654,-44.461352705955505,-10.16293974313885,12480,0.15122426906600595,90.39207968,90.39207968,0.022202663589268923,0.007888349253335036,0.03928031033137813
201.80492,2303,0.0,100800,,100.0,43,0.028225675225257874,,,,1008,,,,,,,,,,,,,
203.02017,2326,0.0,101600,0.0,100.0,43,0.028242014348506927,3.8005203061733717,0.0,0.0,1012,0.23999999999999996,0.19735898915678263,0.0003,22.66670498251915,-44.66338092088699,-10.405655914451927,12608,0.15089558344334364,90.39207968,90.39207968,0.02599867884418927,0.007684595686441753,0.04157384758582339
203.02017,2326,0.0,101600,,100.0,43,0.028242014348506927,,,,1016,,,,,,,,,,,,,
205.0209,2340,0.0,102400,0.0,100.0,43,0.02825038507580757,4.457169845128282,0.0,0.0,1020,0.22499999999999998,0.1964972314890474,0.0003,22.65020313858986,-45.130384027957916,-8.685329131316394,12672,0.15005440264940262,90.39207968,90.39207968,0.02421948172559496,0.007592912304971833,0.04198444390203804
205.0209,2340,0.0,102400,,100.0,43,0.02825038507580757,,,,1024,,,,,,,,,,,,,
205.30206,2363,0.0,103200,0.0,100.0,43,0.028264323249459267,4.391328614029715,0.0,0.0,1028,0.22199999999999995,0.19914689101278782,0.0003,22.943103671073914,-45.51964992284775,-9.703481975244358,12800,0.15088365483097732,90.39207968,90.39207968,0.024741785848164,0.007392503699520603,0.04205583824659698
205.30206,2363,0.0,103200,,100.0,43,0.028264323249459267,,,,1032,,,,,,,,,,,,,
206.96515,2385,0.0,104000,0.13395793600102,100.0,43,0.02827860601246357,3.742247078587376,0.0,0.36,1036,0.26099999999999995,0.19760658079758286,0.0003,22.908567905426025,-46.106471478939056,-9.665042142383754,12928,0.1501812122296542,90.39207968,90.39207968,0.025937117141438648,0.007215784244181123,0.04295650913263671
206.96515,2385,0.0,104000,,100.0,43,0.02827860601246357,,,,1040,,,,,,,,,,,,,
207.89737,2398,0.0,104800,0.0,100.0,43,0.028284449130296707,4.038402047803207,0.0,0.0,1044,0.22499999999999998,0.19925997569225729,0.0003,23.141852259635925,-46.51180237531662,-10.860531085636467,12992,0.14849045290611684,90.39207968,90.39207968,0.02546078318846412,0.0071186913482961245,0.04273672998533584
207.89737,2398,0.0,104800,,100.0,43,0.028284449130296707,,,,1048,,,,,,,,,,,,,
209.00998,2421,0.0,105600,0.0,100.0,43,0.028295256197452545,3.839104686522981,0.0,0.0,1052,0.22499999999999998,0.19469452532939613,0.0003,22.539881974458694,-46.68775391578674,-8.412662443472072,13120,0.15133155044168234,90.39207968,90.39207968,0.027158400393091142,0.0069410588694154285,0.04236732894787565
209.00998,2421,0.0,105600,,100.0,43,0.028295256197452545,,,,1056,,,,,,,,,,,,,
