#{"t_start": 1787295062.814969, "env_id": null}
r,l,t
380.63873,100,58936.527936
328.6901,100,58936.528013
327.76672,100,58936.528027
327.74936,100,58936.528038
343.78055,100,58936.528047
393.37643,100,58936.528055
363.02527,100,58936.528064
359.80325,100,58936.528072
305.1551,100,58950.12082
364.07663,100,58950.120893
401.79633,100,58950.120904
401.5354,100,58950.120913
439.8467,100,58950.120921
386.11176,100,58950.120929
327.398,100,58950.120937
315.88058,100,58950.120945
382.76764,100,58973.511195
377.6944,100,58973.511266
371.33124,100,58973.511278
592.3681,100,58973.511286
338.571,100,58973.511295
331.31076,100,58973.511303
387.64194,100,58973.511311
390.5765,100,58973.511319
482.71616,100,58996.005639
350.50436,100,58996.005709
354.20468,100,58996.005721
340.14087,100,58996.00573
470.40323,100,58996.005738
396.1965,100,58996.005746
432.92767,100,58996.005754
389.5509,100,58996.005762
336.50375,100,59009.465643
400.70093,100,59009.465732
379.87372,100,59009.465755
352.6625,100,59009.465773
418.15063,100,59009.465789
242.38892,100,59009.465806
323.0451,100,59009.465821
494.04962,100,59009.465837
516.6058,100,59033.438769
372.70786,100,59033.438847
351.76697,100,59033.438859
500.18594,100,59033.438868
358.38596,100,59033.438876
306.9894,100,59033.438884
471.6614,100,59033.438892
326.72235,100,59033.438899
348.34924,100,59046.919553
384.7701,100,59046.919629
379.12857,100,59046.919641
365.25717,100,59046.91965
361.14514,100,59046.919659
351.1939,100,59046.919676
363.7309,100,59046.919685
388.92215,100,59046.919693
472.87466,100,59070.264396
492.92462,100,59070.264465
367.10858,100,59070.264477
366.69202,100,59070.264485
346.3511,100,59070.264494
376.8427,100,59070.264502
391.8431,100,59070.264521
521.119,100,59070.26453
480.44022,100,59084.096973
357.9511,100,59084.097061
309.65582,100,59084.097083
397.8253,100,59084.0971
331.66193,100,59084.097116
343.45374,100,59084.097133
338.06366,100,59084.097148
386.68112,100,59084.097163
399.58347,100,59106.7829
391.52744,100,59106.78297
371.83224,100,59106.782982
307.825,100,59106.78299
386.69733,100,59106.782999
367.44833,100,59106.783007
445.1542,100,59106.783015
479.2401,100,59106.783023
372.5622,100,59131.042798
397.28067,100,59131.042869
396.2009,100,59131.042881
496.51007,100,59131.042891
485.70877,100,59131.042899
500.61322,100,59131.042907
327.71237,100,59131.042915
321.7743,100,59131.042923
366.86563,100,59144.214887
367.01343,100,59144.21496
552.1788,100,59144.214972
391.9031,100,59144.214981
328.6266,100,59144.214989
609.1061,100,59144.214998
364.88342,100,59144.215005
504.41925,100,59144.215014
374.4133,100,59166.442083
301.4192,100,59166.442157
574.25055,100,59166.442169
447.22833,100,59166.442178
331.2996,100,59166.442187
316.86304,100,59166.442195
387.3974,100,59166.442204
393.87976,100,59166.442211
326.9571,100,59180.904726
509.91125,100,59180.904824
413.65555,100,59180.904847
355.11502,100,59180.904863
377.26816,100,59180.90488
330.47766,100,59180.904896
478.57364,100,59180.904912
462.50763,100,59180.904928
515.4969,100,59204.131534
378.1956,100,59204.131608
398.75726,100,59204.13162
371.72537,100,59204.131629
299.81418,100,59204.131637
398.5429,100,59204.131645
388.57248,100,59204.131653
492.86954,100,59204.131661
362.18884,100,59217.213348
340.81317,100,59217.213437
339.2826,100,59217.21346
536.0491,100,59217.213478
370.4183,100,59217.213494
341.78513,100,59217.213521
246.59087,100,59217.213541
338.24402,100,59217.213557
362.4202,100,59239.744237
395.4042,100,59239.744309
460.9043,100,59239.744322
385.65106,100,59239.744331
358.68945,100,59239.74434
608.10315,100,59239.744349
473.906,100,59239.744357
507.28952,100,59239.744365
517.37616,100,59252.977556
351.1399,100,59252.977643
313.3228,100,59252.977666
385.23685,100,59252.977683
296.4526,100,59252.977698
492.84528,100,59252.977714
304.09128,100,59252.977729
356.74966,100,59252.977744
382.26334,100,59275.109034
334.238,100,59275.109096
321.70068,100,59275.109108
408.1759,100,59275.109117
476.42502,100,59275.109125
315.02975,100,59275.109133
306.3331,100,59275.109141
332.80264,100,59275.109149
427.36133,100,59298.43852
403.18442,100,59298.438598
355.26904,100,59298.43861
299.5951,100,59298.438619
476.5575,100,59298.438627
440.72375,100,59298.438635
355.1094,100,59298.438643
466.20227,100,59298.438651
432.08624,100,59311.771806
309.9927,100,59311.771894
351.62912,100,59311.771917
506.86133,100,59311.771935
310.74338,100,59311.771951
268.28442,100,59311.771967
368.99683,100,59311.771983
460.97617,100,59311.771999
412.3461,100,59335.054379
347.10873,100,59335.054473
362.24313,100,59335.054496
395.16684,100,59335.054524
569.0809,100,59335.054541
379.0314,100,59335.054557
534.84186,100,59335.054572
333.31885,100,59335.054588
389.8559,100,59348.851979
475.26578,100,59348.852072
401.39642,100,59348.852094
360.087,100,59348.852111
376.51926,100,59348.852127
331.62698,100,59348.852143
368.92947,100,59348.852158
365.48947,100,59348.852173
467.73407,100,59373.408266
382.57587,100,59373.408337
383.799,100,59373.408349
508.4756,100,59373.408358
379.8498,100,59373.408366
335.06503,100,59373.408374
343.73465,100,59373.408382
352.92508,100,59373.40839
372.55432,100,59388.042565
403.48337,100,59388.042654
397.75616,100,59388.042673
473.99338,100,59388.042688
391.19754,100,59388.042702
384.62515,100,59388.042716
325.66327,100,59388.04273
415.29816,100,59388.042744
347.40192,100,59410.610908
341.20807,100,59410.611003
352.60107,100,59410.611036
448.04507,100,59410.611053
369.67975,100,59410.611069
335.6493,100,59410.611085
527.8147,100,59410.6111
314.55405,100,59410.611116
295.89307,100,59434.934017
358.1071,100,59434.934087
403.44162,100,59434.934099
374.43344,100,59434.934111
382.4925,100,59434.934127
364.94977,100,59434.934143
369.33237,100,59434.934158
350.83853,100,59434.934174
455.3781,100,59449.400698
324.84363,100,59449.40079
476.56036,100,59449.400812
348.53607,100,59449.400829
366.48718,100,59449.400845
309.59387,100,59449.400861
325.95477,100,59449.400876
379.21902,100,59449.400891
444.9566,100,59471.823946
388.1827,100,59471.824018
349.79483,100,59471.82403
377.19788,100,59471.824039
449.8817,100,59471.824047
333.0281,100,59471.824055
256.02713,100,59471.824063
386.0753,100,59471.824071
465.38712,100,59486.469008
376.22076,100,59486.469096
341.8886,100,59486.469116
555.0272,100,59486.469131
367.9825,100,59486.469145
334.76962,100,59486.469158
350.29648,100,59486.469172
384.07233,100,59486.469186
354.14764,100,59510.370138
305.49573,100,59510.370209
405.55322,100,59510.370221
557.47363,100,59510.37023
